H_ery_ID	HEeggA	HEeggB	HEeggC	HE4cA	HE4cB	HE4cC	HE16cA	HE16cB	HE16cC	HE32cA	HE32cB	HE32cC	HEblA	HEblB	HEblC	HEgaA	HEgaB	HEgaC	HEprA	HEprB	HEprC
HER_8300	770	472	343	1312	1668	1403	6354	2544	3886	1192	3471	3230	832	1316	398	306	455	325	463	380	182
HER_8301	203	101	174	469	578	395	403	381	699	178	301	451	3103	1774	1601	790	1971	1183	1049	976	664
HER_8302	3	1	1	10	11	7	6	9	19	4	1	18	192	280	190	33	42	50	155	92	27
HER_8303	17	41	36	103	119	63	361	131	182	66	227	160	296	260	169	265	221	184	400	304	112
HER_8304	34	24	73	111	47	87	117	31	72	53	120	69	252	217	169	897	589	1182	1453	948	897
HER_8305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8306	604	400	1095	2389	1226	1294	2062	663	1319	592	1843	1241	4793	2422	2048	6627	9362	10359	13104	9170	10153
HER_8307	0	0	0	0	0	0	0	0	0	0	0	1	4	1	0	5	1	3	0	2	11
HER_8308	2	13	56	133	53	25	72	64	15	20	39	94	133	116	55	29	87	47	347	243	142
HER_8309	877	271	1218	2190	1697	1253	2017	690	1463	713	1976	1599	5554	2403	1415	4446	7360	9010	9186	6856	8225
HER_8310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8313	724	570	760	1199	2134	1312	2440	907	2201	703	2266	2854	813	1991	254	648	837	981	791	504	858
HER_8314	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HER_8315	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
HER_8316	175	157	236	404	454	328	806	358	635	345	819	817	414	739	328	674	842	1183	1330	921	1087
HER_8317	98	148	80	505	369	457	796	1141	984	350	401	585	344	345	329	136	266	156	300	291	105
HER_8318	580	798	720	2811	2340	3472	4676	4103	4352	2163	3104	5124	18158	20455	24172	10474	18414	13430	19065	12780	5500
HER_8319	256	212	152	878	552	340	532	412	820	124	264	792	180	272	122	112	120	114	198	160	92
HER_832	43	77	113	547	315	446	873	586	659	384	618	595	291	665	369	415	518	534	552	441	217
HER_8320	3729	4421	3953	7922	6456	4943	9212	7297	7431	5452	7774	9520	14050	17833	12598	6886	8350	5786	8646	6642	3973
HER_8321	130	210	89	568	301	402	882	501	763	339	588	453	689	622	772	418	978	703	664	459	347
HER_8324	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	2	1	2	3	0	0
HER_8325	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	3	4	1
HER_8326	0	0	0	0	0	0	0	2	0	1	0	0	2	0	4	0	2	1	4	6	0
HER_8327	0	0	1	0	0	2	2	0	0	0	1	2	2	2	2	5	2	0	1	0	1
HER_8328	1	0	3	1	6	5	1	0	0	0	1	4	3	4	0	8	1	0	2	0	0
HER_8329	119	75	64	234	276	197	327	129	254	53	235	348	543	601	459	421	401	390	650	509	224
HER_833	4	5	10	39	16	28	58	44	55	16	38	41	122	83	65	51	84	65	111	103	33
HER_8330	0	4	1	13	4	3	6	5	11	1	2	5	30	15	345	108	153	50	112	98	7
HER_8331	83	51	57	198	95	110	197	284	210	193	129	88	428	230	275	111	207	193	285	219	100
HER_8332	453	1227	645	1807	1180	1191	1852	1768	1864	896	1097	1055	294	455	519	318	316	366	644	473	194
HER_8333	23	47	52	152	196	158	383	435	348	178	188	340	55	124	186	43	108	82	162	126	27
HER_8334	108	395	216	765	737	760	2090	1603	1302	1034	1378	820	316	394	356	171	209	116	397	291	91
HER_8335	222	386	299	652	1061	967	3656	1810	2857	784	2076	2200	840	1032	956	368	680	526	961	725	290
HER_8336	52	67	35	316	264	289	779	358	382	235	549	351	151	355	100	65	233	92	109	76	68
HER_8337	605	1438	1190	8276	6220	5329	19094	10785	11517	6054	11045	8778	2199	4060	1908	1642	2631	1696	3160	2395	884
HER_8338	4	0	12	24	8	2	4	12	35	4	2	19	212	76	470	248	341	245	756	666	185
HER_8339	37	62	315	396	232	187	556	159	468	45	317	371	32	156	27	39	46	35	40	40	22
HER_834	31	15	20	99	76	83	155	30	42	10	59	106	209	175	142	133	281	192	218	189	109
HER_8340	59	254	161	490	366	331	710	436	528	220	401	554	266	462	298	215	393	291	275	236	129
HER_8341	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HER_8342	43	140	102	281	198	150	418	330	294	173	329	326	167	284	199	115	272	193	205	142	81
HER_8343	124	50	102	1245	718	675	1748	999	1213	339	857	1210	4812	3647	5844	3356	8389	5718	8204	6046	3104
HER_8344	3978	4275	4195	4684	3816	2263	4242	3938	3315	1939	2922	4837	3079	3767	1144	1146	1989	1695	1859	1370	976
HER_8345	43	34	42	75	55	52	114	92	62	38	59	87	228	236	202	380	368	326	701	520	321
HER_8347	313	579	412	1523	1226	1032	2304	2197	1487	880	1237	1218	378	478	268	206	160	143	289	194	101
HER_8348	378	523	423	1540	1152	1321	3592	1710	1915	1212	2710	1580	1829	1897	1502	1114	1477	1204	1437	1196	516
HER_8349	2	2	1	37	25	21	38	32	18	19	48	18	4	21	6	12	9	10	9	11	5
HER_835	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	1	0	2	2	0
HER_8351	2	0	0	7	16	9	28	8	4	2	18	10	10	13	5	13	6	15	15	8	5
HER_8352	6	6	3	92	104	53	140	63	62	30	112	25	60	20	31	52	72	53	50	52	17
HER_8354	8	8	16	164	142	97	345	190	148	67	208	113	111	30	53	28	83	51	88	62	31
HER_8355	36	16	37	276	141	120	396	157	161	92	255	230	266	257	286	185	288	228	380	291	131
HER_8356	46	94	84	621	357	181	863	574	633	261	479	462	516	773	745	261	397	312	378	317	117
HER_8357	2	4	1	25	6	16	21	6	5	8	17	26	22	48	5	10	12	13	7	5	8
HER_836	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	1	0	2	2	0
HER_8361	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0
HER_8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
HER_8365	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0
HER_8367	112	177	180	665	584	550	1513	1480	1068	891	992	1166	330	578	288	122	60	72	198	173	40
HER_8368	12	19	12	67	37	36	87	101	120	80	56	65	191	259	1631	406	206	67	574	326	206
HER_837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8370	80	147	116	396	455	454	1701	1231	1145	1106	1756	898	506	480	528	154	399	210	489	486	78
HER_8374	7366	1189	13112	4103	2558	6523	7966	8686	2804	10769	10623	18577	2556	11307	4510	510	1279	963	1188	842	243
HER_8375	117	121	189	1245	1435	797	2100	1059	1659	493	1316	1180	950	738	645	560	772	597	847	701	412
HER_8376	13	5	18	103	82	53	250	105	43	47	151	61	273	274	373	391	613	686	662	474	293
HER_8377	261	241	289	901	860	571	1455	879	780	461	1148	1067	1436	1618	1545	2256	3219	2618	3067	2207	1822
HER_8378	64	78	82	703	289	437	1180	596	466	216	644	832	337	488	210	198	122	152	311	218	142
HER_8379	79	107	179	120	117	107	259	230	218	103	120	137	461	683	223	158	239	185	292	192	122
HER_8380	32	42	42	182	154	154	270	195	182	119	199	191	19	36	39	20	24	20	42	32	16
HER_8383	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
HER_8384	0	0	2	1	3	0	8	0	2	2	1	1	2	1	0	0	0	11	1	1	0
HER_8387	0	0	0	1	2	1	2	2	0	1	2	1	2	0	1	0	3	0	0	0	1
HER_8389	2	2	0	9	3	2	5	17	4	9	7	4	15	8	9	8	2	6	6	3	3
HER_8390	1	1	2	9	4	1	3	5	11	7	0	4	37	27	15	8	23	14	12	9	11
HER_8391	3	15	28	232	95	106	290	188	158	86	160	177	108	127	82	30	59	32	29	29	25
HER_8392	0	0	0	0	0	1	0	0	0	0	1	0	1	4	1	1	1	2	1	0	1
HER_8393	4	8	60	134	97	51	192	168	191	65	125	125	98	64	65	24	50	29	33	24	16
HER_8394	178	244	252	811	790	750	4214	1575	2078	768	2431	1680	149	456	134	99	51	32	124	97	38
HER_8396	244	329	363	4393	3236	3017	7511	6359	8212	2395	4170	6093	5145	5673	5806	4064	5617	4696	5701	4757	1999
HER_8397	21	50	37	333	141	115	496	182	283	128	307	330	84	115	40	73	49	67	105	61	42
HER_8398	10	23	17	134	122	254	550	414	369	123	314	272	47	49	14	6	20	11	21	31	3
HER_8399	16	48	19	28	68	37	179	55	52	37	156	27	25	35	56	31	43	49	118	77	25
HER_8400	115	192	212	1120	953	844	2507	1473	1583	677	1440	1510	819	1079	778	707	834	734	1038	953	416
HER_8401	57	80	85	590	554	456	1972	1020	1160	337	1036	946	344	528	372	282	414	408	587	438	218
HER_8402	14	21	14	315	140	232	683	407	385	179	301	370	431	331	427	170	590	295	536	428	208
HER_8403	228	480	280	509	474	474	675	562	558	690	694	730	1014	1324	1218	438	530	509	382	346	213
HER_8404	16	23	8	48	67	58	218	46	141	33	141	83	49	61	30	43	33	34	43	34	25
HER_8405	246	242	283	349	453	380	1117	586	784	259	562	550	360	469	309	120	186	122	203	154	70
HER_8406	16	15	22	75	96	109	369	324	294	134	211	151	39	60	104	26	62	55	135	146	26
HER_8407	29	51	38	217	288	199	1350	821	682	350	821	640	277	312	322	245	424	285	832	651	315
HER_8408	2393	1632	1182	5492	3731	3422	4236	3149	2944	2020	3469	4352	3291	4621	5315	2764	5146	5070	6604	5509	3243
HER_8409	16	18	18	168	133	159	331	125	184	139	333	240	2524	1180	2270	1411	1052	1143	1074	910	889
HER_8410	199	222	265	2321	1236	1823	2614	922	2034	577	1512	1941	12037	11062	16944	9086	13638	10457	10834	8804	4560
HER_8411	14	12	11	111	143	146	202	250	158	111	168	181	526	476	626	145	349	294	229	202	70
HER_8412	0	0	0	0	1	0	1	0	2	0	0	1	9	1	7	1	4	4	2	3	0
HER_8414	773	1044	325	674	616	770	326	500	336	338	297	928	71	356	161	119	190	109	156	152	119
HER_8415	10	8	8	53	63	55	266	283	137	191	197	79	158	110	157	23	43	35	75	72	14
HER_8416	310	373	349	1100	1112	874	2902	1276	1934	537	1670	1898	1634	1921	1238	250	567	700	778	575	235
HER_8417	57	28	32	146	121	79	267	106	101	28	144	184	188	149	159	74	100	91	217	119	74
HER_8418	4	3	5	2	5	2	2	15	2	6	1	2	49	22	134	307	489	279	336	240	94
HER_842	0	0	8	4	2	16	78	9	22	1	45	24	13	36	2	8	26	1	0	2	8
HER_8420	27	82	234	42	98	92	84	240	115	250	95	203	31	110	80	67	84	70	99	62	53
HER_8421	14	44	109	58	68	50	71	169	105	50	53	103	25	66	58	38	55	27	74	49	33
HER_8422	4	12	34	20	20	9	33	53	39	23	12	32	10	33	21	17	14	14	24	11	5
HER_8423	16	66	169	75	85	77	151	332	196	102	102	213	42	175	137	97	122	87	124	76	60
HER_8428	13	16	56	164	181	145	351	418	443	166	184	231	65	89	72	31	68	27	53	45	33
HER_8429	0	1	0	0	0	0	0	0	0	1	1	0	0	0	5	1	0	2	8	3	1
HER_843	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	1	2	2	0	0	1
HER_8431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8432	11	27	24	298	295	201	609	387	522	101	227	463	187	304	184	88	120	101	225	177	73
HER_8433	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HER_8434	0	1	0	2	0	4	1	1	0	5	1	4	1	2	1	3	0	0	3	1	0
HER_8437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HER_8438	0	0	1	0	0	0	0	0	1	0	0	2	3	2	5	51	32	27	56	44	53
HER_844	199	381	222	914	1106	1071	3326	1188	1423	356	1633	1598	3340	3612	2403	1013	2735	2034	2298	1735	773
HER_8440	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	1	0
HER_8442	0	0	0	6	0	1	7	0	0	0	2	2	9	7	2	3	6	1	1	1	2
HER_8443	38	18	48	32	27	22	16	26	0	8	14	38	39	39	13	4	4	18	8	0	8
HER_8444	1	0	1	1	1	5	1	1	0	5	0	5	0	1	0	0	0	2	2	0	2
HER_8446	0	0	1	5	5	9	10	7	10	1	14	9	4	1	4	7	7	3	3	1	2
HER_8447	0	1	1	1	1	2	2	2	2	2	1	0	0	0	2	4	1	2	5	1	7
HER_8448	11	5	6	25	36	18	46	10	20	10	23	35	20	22	23	68	68	41	71	46	43
HER_845	25	5	3	196	223	50	192	99	186	57	143	187	6	26	9	4	3	0	5	3	2
HER_8451	389	386	327	1991	1634	1639	4067	1975	3001	521	1608	2048	386	869	842	614	1125	980	1784	1381	525
HER_8453	0	0	0	0	0	0	0	0	0	0	0	0	11	13	8	2	4	6	5	4	4
HER_8454	0	0	0	0	0	0	0	0	1	0	0	0	2	1	5	1	0	0	1	1	2
HER_8455	0	0	6	2	1	1	0	0	1	0	0	0	1	2	1	1	1	1	0	0	0
HER_8456	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1
HER_8457	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	2
HER_8458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_846	1	2	1	22	14	108	32	16	88	3	20	31	0	7	2	2	2	1	1	0	3
HER_8462	0	0	0	0	0	1	0	0	0	0	0	0	14	1	9	1	2	2	5	4	1
HER_8463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
HER_8464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8465	355	255	230	278	292	254	1144	610	497	276	607	560	171	262	181	92	131	161	288	310	84
HER_8467	1	1	1	1	2	2	2	4	1	0	4	1	0	2	2	1	1	2	3	4	0
HER_8468	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
HER_847	203	392	305	475	530	600	1310	1026	1153	411	644	815	409	493	423	98	441	336	532	573	105
HER_8470	2	2	2	3	4	2	7	5	5	3	7	3	88	92	50	29	60	33	36	30	18
HER_8472	11	20	12	28	34	29	66	21	73	22	41	42	342	348	211	198	230	170	193	157	94
HER_8473	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	4	1	0
HER_8474	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0
HER_8475	0	0	0	0	0	1	2	0	1	0	1	0	1	1	3	0	3	0	1	4	1
HER_8476	183	315	514	817	803	546	1247	1035	764	775	1113	1203	301	629	473	626	605	454	601	527	284
HER_8477	1	0	2	1	1	0	3	1	4	1	2	0	5	4	2	4	4	12	4	2	2
HER_8478	6	2	0	3	1	1	3	4	0	0	1	3	47	33	34	23	13	7	33	25	8
HER_8479	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	1	0	0	0	0
HER_8480	56	111	86	724	592	658	2207	1298	1698	643	1238	1055	1067	1041	793	288	757	517	781	731	186
HER_8481	14	37	10	16	176	10	43	288	17	159	32	318	299	265	547	198	471	386	680	603	170
HER_8482	36	6	58	48	24	42	84	60	18	80	126	135	412	421	546	1628	1926	1715	2188	1152	1049
HER_8483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8484	36	58	50	429	348	465	1849	1208	1242	482	1220	693	130	203	106	38	74	46	73	97	20
HER_8485	252	408	183	313	302	298	576	285	316	199	425	460	2007	1789	2043	1773	1426	1194	1838	1442	809
HER_8486	1	0	0	1	0	2	0	0	0	0	1	1	4	6	8	6	8	4	10	6	3
HER_8487	121	458	243	1062	806	1017	3174	1717	2631	539	1173	1245	803	806	687	297	422	293	793	605	187
HER_8488	208	279	373	1433	1132	1340	2561	1775	1683	579	1212	1044	185	322	231	172	186	162	348	281	91
HER_8489	18	21	34	66	68	95	510	408	304	116	261	56	69	37	118	107	64	58	245	159	44
HER_849	43	79	74	532	446	435	1795	1210	1227	555	1117	861	433	326	361	144	319	234	459	430	122
HER_8490	0	18	1	6	4	2	5	19	24	16	9	10	15	26	69	118	16	4	162	123	9
HER_8491	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	5	1	0	3	3	1
HER_8495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
HER_8496	0	0	0	0	0	0	0	0	1	0	1	0	1	3	0	1	1	0	1	0	1
HER_8497	0	0	1	0	0	1	0	0	0	0	0	0	2	1	3	0	1	0	1	0	0
HER_8498	1361	1598	1428	1482	1592	1504	3817	3492	2663	2012	2562	1610	584	730	917	706	364	323	754	524	216
HER_8499	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8502	8	25	14	0	74	0	2	1	0	1	0	0	0	0	0	5	0	0	0	4	0
HER_8503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8506	1	4	7	31	27	31	124	95	89	106	111	38	3	21	13	12	8	9	25	7	2
HER_8507	12	32	14	108	83	92	548	377	406	222	388	179	34	60	47	28	42	22	80	37	9
HER_8508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8509	1	2	3	32	22	20	104	62	84	26	52	51	10	18	12	13	14	6	12	12	4
HER_851	1	2	2	0	8	6	9	2	9	2	12	4	45	34	30	20	4	31	36	26	2
HER_8510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8513	18	56	23	147	172	197	290	174	328	96	256	154	246	425	158	223	399	266	492	306	186
HER_8516	1	0	0	1	0	0	0	0	0	0	0	0	2	2	4	2	2	1	5	3	1
HER_8519	2	0	0	0	1	0	1	1	0	1	1	2	12	5	4	0	4	3	1	1	1
HER_852	1	0	0	0	0	2	0	0	23	0	0	0	125	78	73	52	13	71	70	60	6
HER_8520	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	2	4	0
HER_8521	0	0	0	0	0	0	0	0	0	0	0	2	1	3	5	0	0	0	1	1	0
HER_8522	16	17	14	286	199	200	316	174	220	157	321	347	14	49	47	13	41	32	55	48	10
HER_8523	0	0	0	0	4	2	0	0	0	0	0	0	6	4	10	2	4	6	12	10	8
HER_8524	0	0	1	1	0	1	4	0	1	3	10	1	3	4	3	1	2	2	6	3	1
HER_8525	0	0	0	0	1	2	0	0	0	0	0	0	4	4	7	0	5	2	6	4	0
HER_8527	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0
HER_8528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8529	0	3	0	0	0	0	1	0	0	0	2	0	0	7	0	0	0	0	1	0	0
HER_853	970	2100	1258	209	1711	653	2287	802	1065	192	949	197	396	289	396	487	574	485	932	736	369
HER_8530	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
HER_8531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8532	0	0	2	4	0	1	3	1	1	2	4	1	0	0	0	1	0	0	0	0	0
HER_8534	4	0	0	1	0	1	1	0	0	0	0	2	4	17	6	29	9	38	7	6	10
HER_8537	6	11	9	81	100	67	179	137	155	61	116	120	45	64	46	28	51	74	53	41	26
HER_8538	60	15	99	28	21	23	53	38	29	58	58	114	1117	1171	1433	2498	2501	2358	3231	1987	1968
HER_8539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
HER_8542	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HER_8545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_855	27	60	30	25	21	12	51	39	50	12	26	39	4	11	4	2	3	4	11	2	2
HER_8550	0	0	0	2	0	0	4	4	4	4	8	4	85	12	88	188	280	154	314	234	98
HER_8552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HER_8554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8558	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
HER_856	363	769	413	384	357	348	922	660	722	442	690	599	65	204	88	59	74	54	70	68	28
HER_8560	0	0	0	0	1	2	2	0	2	1	2	5	0	2	1	0	0	0	1	1	0
HER_8561	68	198	108	504	496	456	1109	668	756	290	632	679	308	362	286	166	340	282	437	457	136
HER_8562	0	0	0	0	0	0	0	0	0	0	0	1	4	4	3	1	5	3	2	1	2
HER_8563	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	1	1	1	0
HER_8565	1646	2129	2112	2845	2833	2533	4672	2975	3008	1775	3055	3126	2117	2334	1523	1083	1367	1233	1342	1078	660
HER_8566	1090	1754	1853	4955	3346	3569	4590	3050	3270	2407	4190	4327	513	1207	720	686	517	624	744	666	360
HER_8567	1	2	1	3	3	2	4	3	4	2	4	3	1	1	1	0	1	1	1	0	1
HER_8568	0	0	0	0	0	1	4	0	0	0	0	2	7	3	2	1	1	4	1	0	1
HER_8571	2	6	7	17	16	13	106	55	64	15	40	25	8	14	17	6	6	4	14	14	4
HER_8572	48	47	48	871	455	490	1263	575	885	211	546	595	625	569	466	234	528	288	505	376	216
HER_8573	0	0	0	3	0	0	1	0	0	0	0	0	12	12	20	14	12	25	23	5	2
HER_8576	572	869	683	1369	1330	967	2675	1554	2010	632	1407	2139	1413	1616	643	448	764	580	779	664	434
HER_8578	48	36	70	264	281	345	1124	128	512	54	508	357	436	481	246	478	484	551	789	582	445
HER_8579	213	318	485	2181	1818	1619	3918	1923	3162	737	2014	2416	976	1120	1375	1565	1447	1116	3316	2378	902
HER_858	8	7	2	3	7	10	4	1	2	1	2	2	3	4	3	0	3	1	4	2	1
HER_8580	504	552	463	1454	1511	1110	3186	1738	2924	774	1777	1750	734	857	706	1184	1440	1266	1904	1450	910
HER_8581	2	0	2	0	2	1	2	1	1	1	3	0	26	36	17	54	175	119	133	77	46
HER_8582	140	321	249	853	872	782	3832	2215	2127	1976	3201	2048	396	650	462	333	325	263	498	402	172
HER_8583	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	4	19	3	2	4	7
HER_8586	16	7	15	107	198	70	330	112	102	82	257	280	16	54	10	22	22	15	41	30	16
HER_8587	0	0	0	0	1	1	1	0	5	0	2	1	0	1	2	3	14	1	4	2	3
HER_8588	6	10	6	66	78	66	179	120	133	52	120	82	206	98	175	82	170	175	341	275	42
HER_8589	0	0	0	0	0	0	0	0	0	0	0	1	6	0	2	1	1	0	3	4	1
HER_859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
HER_8591	13	5	32	162	60	144	178	286	136	214	146	187	407	652	499	256	324	408	496	357	65
HER_8592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	1	4	4	11
HER_8594	3	10	8	49	54	45	151	82	108	37	83	86	126	89	123	76	134	132	218	173	38
HER_8595	5	0	18	97	36	67	85	148	56	64	44	84	164	269	248	118	160	182	276	219	40
HER_8596	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	4	1	4	4	11
HER_8598	385	202	640	569	467	518	1216	499	759	202	676	341	657	444	340	186	295	194	267	215	146
HER_8599	6	13	5	34	7	8	10	16	16	5	8	26	15	24	2	14	6	8	54	32	16
HER_8601	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	3	1	1	6	3	2
HER_8602	0	1	0	1	4	0	2	0	0	0	2	2	12	13	22	3	2	4	8	2	2
HER_8603	87	84	248	550	312	422	502	422	517	170	297	421	1822	1686	1199	527	1146	740	864	664	450
HER_8604	62	85	60	1096	797	638	992	1259	1232	574	586	732	1035	760	1388	833	1427	1004	1205	1009	587
HER_8605	148	192	106	252	184	164	268	217	196	133	145	238	1169	1137	657	232	502	289	394	282	151
HER_8606	436	244	649	744	518	548	1288	675	1005	284	715	405	866	532	487	250	340	246	337	286	180
HER_8607	16	42	25	98	34	2	30	32	8	10	22	96	62	86	6	36	28	10	50	36	52
HER_8608	6	21	13	40	13	2	13	11	6	6	6	36	31	41	5	10	13	7	22	16	8
HER_861	174	38	226	186	84	139	238	134	108	180	374	416	2557	2048	2220	5187	5375	4889	6355	4269	4120
HER_8610	0	1	0	0	2	0	4	0	0	0	2	1	9	11	12	1	2	2	5	2	2
HER_8611	98	87	253	570	318	377	514	426	514	180	309	388	1837	1632	1209	483	1119	711	872	648	436
HER_8612	31	30	14	307	346	225	395	370	332	144	201	372	450	333	394	180	439	362	363	308	155
HER_8613	241	318	166	351	279	230	326	282	273	179	203	312	1773	1642	952	376	697	429	548	407	234
HER_8614	34	48	39	170	185	105	392	272	184	130	256	226	97	119	116	90	116	93	191	131	61
HER_8615	34	48	40	169	185	107	394	274	186	131	256	226	97	120	116	90	116	94	193	133	61
HER_8616	132	305	172	1274	1060	963	2609	1876	1859	1127	1817	2040	1537	1689	1770	628	1159	933	1680	1232	502
HER_8617	6	14	6	67	42	41	133	92	89	20	71	97	55	58	56	21	49	40	55	44	15
HER_8619	61	57	81	746	423	567	763	526	592	155	393	419	804	300	484	740	744	837	1278	1014	473
HER_8620	74	290	208	2075	1402	1088	2834	1852	2352	440	956	1972	892	1164	932	476	988	792	1528	1161	416
HER_8622	1212	918	677	646	680	335	492	383	1631	352	393	450	502	235	288	470	427	458	762	554	186
HER_8623	2	0	0	0	7	0	0	0	2	0	1	0	3	0	1	2	1	0	0	1	1
HER_8624	0	0	2	0	1	1	0	2	3	0	1	0	2	8	7	349	156	365	574	432	512
HER_8625	48	73	34	226	432	205	167	431	500	163	76	184	19279	15485	11133	10878	12996	9758	14545	10282	5873
HER_8626	42	628	4	121	222	0	5	674	300	547	5	96	6	85	316	8	3	0	70	42	1
HER_8628	1	3	1	3	3	7	22	12	10	7	23	16	3	38	2	7	6	4	4	3	0
HER_8629	98	632	126	203	228	137	398	232	311	131	298	271	12	79	12	12	6	3	11	9	8
HER_8631	69	99	135	2721	2249	2275	3720	1912	2451	447	1687	2365	869	1675	960	680	1166	888	1039	834	493
HER_8632	0	1	0	0	2	0	3	1	2	1	2	1	3	8	11	4	5	2	6	3	1
HER_8634	7	17	10	118	109	72	435	345	253	218	300	283	114	198	142	32	58	42	102	86	21
HER_8635	1	4	4	0	8	5	0	11	8	4	0	11	2	8	4	10	6	4	24	13	17
HER_8636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HER_8637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
HER_864	58	81	56	194	478	357	942	753	919	324	515	551	278	323	274	154	234	175	322	255	132
HER_8640	994	937	994	2759	2277	2367	4548	2479	3213	1575	3498	3596	8421	11280	4499	4570	10335	5890	6199	5560	3461
HER_8641	14	18	11	49	61	67	124	95	77	66	139	90	842	371	806	805	1104	1086	1747	1353	612
HER_8643	44	54	28	260	190	236	248	70	195	21	135	158	418	269	476	324	564	494	568	394	238
HER_8644	366	980	308	838	1057	810	2551	1171	3225	391	1161	1562	354	605	258	173	261	230	270	297	123
HER_8646	0	0	1	0	0	0	1	0	22	0	0	0	0	0	1	1	3	6	3	2	1
