Orthogroup	L_var.longestprot
OG0011714	LVA_13296
OG0011715	LVA_13526
OG0011716	LVA_12298
OG0011716	LVA_12517
OG0011717	LVA_12894
OG0011718	LVA_12885
OG0011719	LVA_12665
OG0011720	LVA_12226
OG0011720	LVA_12227
OG0011720	LVA_12440
OG0011720	LVA_12441
OG0011721	LVA_12210
OG0011721	LVA_12424
OG0011722	LVA_12666
OG0011723	LVA_12667
OG0011724	LVA_12668
OG0011725	LVA_12651
OG0011726	LVA_12649
OG0011727	LVA_12632
OG0011728	LVA_12630
OG0011729	LVA_12086
OG0011731	LVA_12104
OG0011732	LVA_12112
OG0011733	LVA_12113
OG0011734	LVA_15107
OG0011735	LVA_12128
OG0011736	LVA_12901
OG0011737	LVA_12907
OG0011738	LVA_12912
OG0011739	LVA_12013
OG0011740	LVA_11721
OG0011742	LVA_12233
OG0011742	LVA_12447
OG0011743	LVA_12236
OG0011743	LVA_12449
OG0011744	LVA_11783
OG0011745	LVA_12020
OG0011746	LVA_12024
OG0011747	LVA_12025
OG0011748	LVA_12027
OG0011749	LVA_11869
OG0011750	LVA_11859
OG0011751	LVA_11850
OG0011752	LVA_11844
OG0011753	LVA_11842
OG0011754	LVA_11960
OG0011755	LVA_12669
OG0011756	LVA_11979
OG0011757	LVA_11981
OG0011758	LVA_11982
OG0011759	LVA_11985
OG0011760	LVA_13159
OG0011761	LVA_13157
OG0011763	LVA_13147
OG0011764	LVA_13146
OG0011765	LVA_13039
OG0011766	LVA_13056
OG0011767	LVA_12670
OG0011768	LVA_11845
OG0011769	LVA_12855
OG0011770	LVA_12857
OG0011771	LVA_13162
OG0011772	LVA_13164
OG0011773	LVA_13166
OG0011774	LVA_13273
OG0011775	LVA_13269
OG0011776	LVA_13266
OG0011777	LVA_13264
OG0011778	LVA_13251
OG0011779	LVA_12704
OG0011780	LVA_13242
OG0011781	LVA_13239
OG0011782	LVA_13238
OG0011783	LVA_13235
OG0011784	LVA_13230
OG0011785	LVA_13208
OG0011786	LVA_13206
OG0011787	LVA_13203
OG0011788	LVA_13186
OG0011789	LVA_13185
OG0011792	LVA_12838
OG0011793	LVA_12839
OG0011795	LVA_13035
OG0011796	LVA_13028
OG0011797	LVA_13027
OG0011798	LVA_13026
OG0011799	LVA_13008
OG0011800	LVA_12979
OG0011801	LVA_12978
OG0011802	LVA_12972
OG0011804	LVA_12970
OG0011805	LVA_12961
OG0011806	LVA_12956
OG0011807	LVA_12954
OG0011808	LVA_12953
OG0011809	LVA_12952
OG0011810	LVA_12945
OG0011811	LVA_12924
OG0011812	LVA_12915
OG0011813	LVA_13077
OG0011814	LVA_13079
OG0011815	LVA_13080
OG0011816	LVA_13091
OG0011817	LVA_13110
OG0011818	LVA_13118
OG0011818	LVA_13119
OG0011819	LVA_13120
OG0011820	LVA_13142
OG0011821	LVA_13143
OG0011822	LVA_12845
OG0011823	LVA_12848
OG0011824	LVA_12849
OG0011825	LVA_12713
OG0011826	LVA_12687
OG0011829	LVA_29230
OG0011830	LVA_9047
OG0011831	LVA_2149
OG0011832	LVA_14393
OG0011833	LVA_14386
OG0011833	LVA_14389
OG0011835	LVA_36435
OG0011836	LVA_36432
OG0011837	LVA_14902
OG0011838	LVA_10697
OG0011839	LVA_10640
OG0011840	LVA_10639
OG0011841	LVA_10637
OG0011842	LVA_10636
OG0011843	LVA_10634
OG0011844	LVA_10630
OG0011845	LVA_10588
OG0011847	LVA_10790
OG0011847	LVA_10899
OG0011848	LVA_10785
OG0011848	LVA_10902
OG0011849	LVA_25409
OG0011851	LVA_10783
OG0011851	LVA_10903
OG0011853	LVA_11392
OG0011855	LVA_11301
OG0011857	LVA_11057
OG0011857	LVA_11089
OG0011858	LVA_11097
OG0011859	LVA_11114
OG0011860	LVA_11115
OG0011861	LVA_10067
OG0011862	LVA_10075
OG0011863	LVA_10062
OG0011863	LVA_10079
OG0011865	LVA_11311
OG0011866	LVA_11312
OG0011867	LVA_11561
OG0011868	LVA_11566
OG0011869	LVA_11567
OG0011870	LVA_11576
OG0011871	LVA_10325
OG0011872	LVA_10304
OG0011873	LVA_10303
OG0011874	LVA_10684
OG0011875	LVA_10687
OG0011876	LVA_10688
OG0011877	LVA_10515
OG0011878	LVA_10516
OG0011879	LVA_10518
OG0011880	LVA_10520
OG0011881	LVA_10521
OG0011882	LVA_10522
OG0011883	LVA_10523
OG0011884	LVA_10527
OG0011885	LVA_10528
OG0011886	LVA_10533
OG0011887	LVA_10534
OG0011888	LVA_10536
OG0011889	LVA_10714
OG0011890	LVA_10711
OG0011891	LVA_10710
OG0011892	LVA_10709
OG0011893	LVA_10514
OG0011894	LVA_11348
OG0011895	LVA_11347
OG0011896	LVA_10413
OG0011896	LVA_10448
OG0011897	LVA_10463
OG0011898	LVA_10477
OG0011899	LVA_10486
OG0011900	LVA_10489
OG0011901	LVA_10499
OG0011902	LVA_10503
OG0011903	LVA_10369
OG0011904	LVA_10367
OG0011905	LVA_11352
OG0011906	LVA_11338
OG0011907	LVA_11332
OG0011908	LVA_10228
OG0011909	LVA_10230
OG0011911	LVA_10834
OG0011912	LVA_11621
OG0011913	LVA_11601
OG0011915	LVA_10683
OG0011916	LVA_10682
OG0011917	LVA_10669
OG0011918	LVA_10667
OG0011920	LVA_10703
OG0011921	LVA_10568
OG0011922	LVA_10567
OG0011923	LVA_10565
OG0011924	LVA_10564
OG0011925	LVA_10556
OG0011926	LVA_10538
OG0011927	LVA_10724
OG0011928	LVA_10723
OG0011929	LVA_10581
OG0011930	LVA_11461
OG0011931	LVA_11460
OG0011932	LVA_11454
OG0011933	LVA_11451
OG0011934	LVA_11438
OG0011935	LVA_11434
OG0011936	LVA_11367
OG0011937	LVA_11366
OG0011938	LVA_11356
OG0011939	LVA_11283
OG0011940	LVA_11532
OG0011941	LVA_11543
OG0011942	LVA_10261
OG0011942	LVA_10262
OG0011943	LVA_10238
OG0011944	LVA_11503
OG0011945	LVA_11508
OG0011946	LVA_11512
OG0011947	LVA_10812
OG0011947	LVA_10876
OG0011949	LVA_10776
OG0011949	LVA_10908
OG0011950	LVA_10758
OG0011950	LVA_10925
OG0011951	LVA_10759
OG0011951	LVA_10922
OG0011952	LVA_11164
OG0011953	LVA_11178
OG0011954	LVA_11179
OG0011955	LVA_11180
OG0011956	LVA_11186
OG0011957	LVA_11208
OG0011958	LVA_11227
OG0011959	LVA_11236
OG0011960	LVA_11237
OG0011961	LVA_11240
OG0011962	LVA_11242
OG0011963	LVA_11243
OG0011964	LVA_11244
OG0011965	LVA_11255
OG0011966	LVA_11259
OG0011967	LVA_11260
OG0011968	LVA_11263
OG0011969	LVA_11267
OG0011970	LVA_11271
OG0011971	LVA_11278
OG0011972	LVA_11279
OG0011973	LVA_11344
OG0011974	LVA_11345
OG0011975	LVA_36724
OG0011976	LVA_10511
OG0011977	LVA_10233
OG0011978	LVA_11145
OG0011979	LVA_11285
OG0011980	LVA_10198
OG0011981	LVA_10191
OG0011982	LVA_10174
OG0011983	LVA_10173
OG0011984	LVA_11128
OG0011985	LVA_11130
OG0011986	LVA_11289
OG0011987	LVA_10297
OG0011988	LVA_10281
OG0011989	LVA_11395
OG0011990	LVA_11407
OG0011991	LVA_10050
OG0011991	LVA_10095
OG0011992	LVA_19810
OG0011993	LVA_36234
OG0011994	LVA_31774
OG0011995	LVA_31758
OG0011996	LVA_31754
OG0011997	LVA_32309
OG0011998	LVA_32317
OG0011999	LVA_32051
OG0012001	LVA_6954
OG0012002	LVA_29995
OG0012003	LVA_29994
OG0012004	LVA_29992
OG0012005	LVA_6955
OG0012006	LVA_29970
OG0012007	LVA_29965
OG0012008	LVA_29961
OG0012009	LVA_29960
OG0012010	LVA_29959
OG0012011	LVA_29947
OG0012012	LVA_29945
OG0012013	LVA_29944
OG0012014	LVA_31046
OG0012015	LVA_31043
OG0012016	LVA_30511
OG0012017	LVA_30495
OG0012018	LVA_30472
OG0012019	LVA_30470
OG0012020	LVA_30462
OG0012021	LVA_29513
OG0012022	LVA_29519
OG0012022	LVA_29542
OG0012023	LVA_29520
OG0012023	LVA_29541
OG0012024	LVA_29568
OG0012024	LVA_29619
OG0012025	LVA_29569
OG0012025	LVA_29618
OG0012027	LVA_29583
OG0012027	LVA_29607
OG0012028	LVA_29585
OG0012028	LVA_29605
OG0012029	LVA_30827
OG0012030	LVA_30830
OG0012031	LVA_30838
OG0012032	LVA_30839
OG0012033	LVA_30844
OG0012034	LVA_30847
OG0012035	LVA_30853
OG0012036	LVA_30854
OG0012037	LVA_30866
OG0012038	LVA_30870
OG0012039	LVA_30877
OG0012040	LVA_30882
OG0012041	LVA_30892
OG0012042	LVA_30901
OG0012043	LVA_30911
OG0012044	LVA_30914
OG0012045	LVA_30915
OG0012046	LVA_31406
OG0012047	LVA_31411
OG0012048	LVA_31412
OG0012049	LVA_31413
OG0012050	LVA_31420
OG0012051	LVA_31428
OG0012052	LVA_32173
OG0012053	LVA_32177
OG0012054	LVA_32188
OG0012055	LVA_32189
OG0012056	LVA_32201
OG0012057	LVA_32205
OG0012058	LVA_32138
OG0012059	LVA_18973
OG0012060	LVA_30336
OG0012061	LVA_30334
OG0012062	LVA_30327
OG0012063	LVA_30325
OG0012064	LVA_30321
OG0012065	LVA_30317
OG0012066	LVA_30314
OG0012067	LVA_30313
OG0012068	LVA_30299
OG0012069	LVA_31600
OG0012070	LVA_31643
OG0012071	LVA_31674
OG0012072	LVA_31672
OG0012073	LVA_31657
OG0012074	LVA_31655
OG0012075	LVA_29876
OG0012076	LVA_29865
OG0012077	LVA_29859
OG0012078	LVA_29857
OG0012079	LVA_29855
OG0012080	LVA_29852
OG0012081	LVA_29849
OG0012082	LVA_22300
OG0012083	LVA_29842
OG0012084	LVA_29821
OG0012084	LVA_29827
OG0012085	LVA_29820
OG0012085	LVA_29828
OG0012086	LVA_29805
OG0012087	LVA_30347
OG0012088	LVA_30350
OG0012089	LVA_30351
OG0012090	LVA_30359
OG0012091	LVA_30370
OG0012092	LVA_30376
OG0012093	LVA_30382
OG0012094	LVA_30383
OG0012095	LVA_30392
OG0012096	LVA_30393
OG0012097	LVA_30396
OG0012098	LVA_30409
OG0012099	LVA_30431
OG0012100	LVA_30432
OG0012101	LVA_30436
OG0012102	LVA_30438
OG0012103	LVA_30442
OG0012104	LVA_28846
OG0012104	LVA_30443
OG0012105	LVA_30452
OG0012106	LVA_30456
OG0012107	LVA_30457
OG0012108	LVA_30795
OG0012109	LVA_30785
OG0012109	LVA_30801
OG0012110	LVA_30784
OG0012110	LVA_30802
OG0012111	LVA_30782
OG0012111	LVA_30804
OG0012112	LVA_30780
OG0012112	LVA_30806
OG0012113	LVA_30773
OG0012113	LVA_30813
OG0012114	LVA_30770
OG0012114	LVA_30817
OG0012115	LVA_30751
OG0012116	LVA_30732
OG0012116	LVA_30738
OG0012117	LVA_30724
OG0012118	LVA_30723
OG0012119	LVA_30721
OG0012120	LVA_24699
OG0012121	LVA_30191
OG0012122	LVA_30199
OG0012123	LVA_29772
OG0012124	LVA_29773
OG0012125	LVA_29775
OG0012126	LVA_30235
OG0012127	LVA_30226
OG0012128	LVA_30221
OG0012129	LVA_30223
OG0012130	LVA_30224
OG0012131	LVA_29702
OG0012132	LVA_29701
OG0012133	LVA_29676
OG0012134	LVA_29669
OG0012135	LVA_29668
OG0012136	LVA_29659
OG0012137	LVA_29658
OG0012138	LVA_29656
OG0012139	LVA_29652
OG0012140	LVA_30512
OG0012141	LVA_31038
OG0012142	LVA_31024
OG0012143	LVA_31023
OG0012144	LVA_30035
OG0012145	LVA_30042
OG0012146	LVA_30528
OG0012147	LVA_30540
OG0012148	LVA_30544
OG0012149	LVA_30550
OG0012150	LVA_30555
OG0012151	LVA_30557
OG0012152	LVA_30561
OG0012153	LVA_30562
OG0012154	LVA_30563
OG0012155	LVA_30564
OG0012156	LVA_30574
OG0012158	LVA_30596
OG0012159	LVA_30599
OG0012160	LVA_30282
OG0012161	LVA_30280
OG0012162	LVA_30279
OG0012164	LVA_30079
OG0012165	LVA_30077
OG0012166	LVA_30076
OG0012167	LVA_30069
OG0012168	LVA_30990
OG0012169	LVA_32223
OG0012170	LVA_32226
OG0012170	LVA_6117
OG0012170	LVA_6173
OG0012171	LVA_32240
OG0012172	LVA_31917
OG0012173	LVA_31921
OG0012174	LVA_32284
OG0012175	LVA_32285
OG0012176	LVA_32270
OG0012177	LVA_32268
OG0012178	LVA_32266
OG0012179	LVA_32254
OG0012180	LVA_32246
OG0012181	LVA_32245
OG0012182	LVA_31453
OG0012183	LVA_31083
OG0012183	LVA_31146
OG0012184	LVA_31112
OG0012184	LVA_31174
OG0012185	LVA_31487
OG0012186	LVA_31486
OG0012187	LVA_31478
OG0012188	LVA_31477
OG0012189	LVA_31476
OG0012190	LVA_31475
OG0012191	LVA_31473
OG0012192	LVA_31469
OG0012193	LVA_31700
OG0012194	LVA_31701
OG0012195	LVA_31703
OG0012196	LVA_31704
OG0012197	LVA_31828
OG0012198	LVA_31827
OG0012199	LVA_31826
OG0012200	LVA_31825
OG0012201	LVA_31814
OG0012202	LVA_31807
OG0012203	LVA_31798
OG0012204	LVA_31797
OG0012205	LVA_31785
OG0012206	LVA_31784
OG0012207	LVA_31746
OG0012208	LVA_31747
OG0012209	LVA_31932
OG0012209	LVA_31933
OG0012210	LVA_31936
OG0012211	LVA_31940
OG0012212	LVA_31941
OG0012213	LVA_31944
OG0012214	LVA_31960
OG0012215	LVA_31963
OG0012216	LVA_31964
OG0012217	LVA_31965
OG0012218	LVA_31967
OG0012219	LVA_31973
OG0012220	LVA_31978
OG0012221	LVA_31979
OG0012222	LVA_31982
OG0012223	LVA_31990
OG0012224	LVA_32011
OG0012225	LVA_32018
OG0012226	LVA_32023
OG0012226	LVA_32024
OG0012227	LVA_32028
OG0012228	LVA_32029
OG0012229	LVA_32048
OG0012230	LVA_32049
OG0012231	LVA_32128
OG0012232	LVA_32095
OG0012233	LVA_32072
OG0012234	LVA_32069
OG0012235	LVA_32067
OG0012236	LVA_32066
OG0012237	LVA_32065
OG0012238	LVA_32061
OG0012239	LVA_32060
OG0012240	LVA_31223
OG0012241	LVA_31221
OG0012242	LVA_31243
OG0012243	LVA_31244
OG0012244	LVA_31266
OG0012245	LVA_31272
OG0012246	LVA_31273
OG0012247	LVA_31277
OG0012247	LVA_31284
OG0012248	LVA_31290
OG0012249	LVA_31298
OG0012250	LVA_27243
OG0012251	LVA_31300
OG0012252	LVA_31301
OG0012253	LVA_31311
OG0012254	LVA_31320
OG0012255	LVA_30600
OG0012256	LVA_30609
OG0012257	LVA_30611
OG0012258	LVA_30613
OG0012259	LVA_30617
OG0012261	LVA_10060
OG0012261	LVA_10085
OG0012262	LVA_30629
OG0012264	LVA_30640
OG0012265	LVA_30643
OG0012266	LVA_30644
OG0012267	LVA_30645
OG0012268	LVA_30657
OG0012269	LVA_30661
OG0012270	LVA_30662
OG0012271	LVA_30668
OG0012272	LVA_30669
OG0012273	LVA_30674
OG0012274	LVA_28223
OG0012274	LVA_28284
OG0012275	LVA_30675
OG0012276	LVA_30677
OG0012277	LVA_30702
OG0012278	LVA_30712
OG0012279	LVA_30714
OG0012280	LVA_30717
OG0012281	LVA_30720
OG0012282	LVA_16285
OG0012283	LVA_30118
OG0012284	LVA_30119
OG0012285	LVA_30121
OG0012286	LVA_30126
OG0012287	LVA_30135
OG0012288	LVA_30142
OG0012289	LVA_30155
OG0012290	LVA_30096
OG0012291	LVA_30094
OG0012292	LVA_30092
OG0012293	LVA_31634
OG0012294	LVA_31851
OG0012295	LVA_31853
OG0012296	LVA_31860
OG0012297	LVA_31862
OG0012298	LVA_31867
OG0012299	LVA_27213
OG0012300	LVA_31840
OG0012301	LVA_31016
OG0012302	LVA_31004
OG0012303	LVA_31000
OG0012304	LVA_14995
OG0012305	LVA_31614
OG0012306	LVA_31489
OG0012308	LVA_30295
OG0012309	LVA_31598
OG0012310	LVA_31595
OG0012311	LVA_31589
OG0012312	LVA_31588
OG0012313	LVA_31579
OG0012314	LVA_31569
OG0012315	LVA_31185
OG0012316	LVA_31193
OG0012317	LVA_30978
OG0012318	LVA_30975
OG0012319	LVA_30970
OG0012320	LVA_30968
OG0012321	LVA_30966
OG0012322	LVA_30940
OG0012323	LVA_30936
OG0012324	LVA_30935
OG0012325	LVA_30930
OG0012326	LVA_30927
OG0012327	LVA_30923
OG0012328	LVA_30919
OG0012329	LVA_31387
OG0012330	LVA_31385
OG0012331	LVA_31382
OG0012332	LVA_31367
OG0012333	LVA_31358
OG0012334	LVA_31357
OG0012335	LVA_31354
OG0012336	LVA_31352
OG0012337	LVA_31350
OG0012338	LVA_31347
OG0012339	LVA_31346
OG0012340	LVA_31344
OG0012341	LVA_31343
OG0012342	LVA_31342
OG0012343	LVA_31341
OG0012344	LVA_31335
OG0012345	LVA_31515
OG0012347	LVA_31547
OG0012348	LVA_31556
OG0012349	LVA_31558
OG0012350	LVA_32132
OG0012351	LVA_32133
OG0012352	LVA_32137
OG0012353	LVA_29797
OG0012355	LVA_29791
OG0012356	LVA_29795
OG0012357	LVA_29776
OG0012358	LVA_29781
OG0012359	LVA_29783
OG0012360	LVA_30253
OG0012361	LVA_30254
OG0012362	LVA_30260
OG0012363	LVA_30261
OG0012365	LVA_29719
OG0012366	LVA_29720
OG0012367	LVA_29722
OG0012369	LVA_19181
OG0012370	LVA_19185
OG0012371	LVA_24091
OG0012371	LVA_24392
OG0012372	LVA_24295
OG0012373	LVA_23266
OG0012374	LVA_23264
OG0012375	LVA_23262
OG0012376	LVA_23252
OG0012377	LVA_23239
OG0012378	LVA_23235
OG0012379	LVA_23234
OG0012380	LVA_23231
OG0012381	LVA_23224
OG0012382	LVA_23222
OG0012383	LVA_23221
OG0012384	LVA_23307
OG0012385	LVA_23308
OG0012386	LVA_23309
OG0012387	LVA_23314
OG0012389	LVA_23318
OG0012389	LVA_23417
OG0012390	LVA_23321
OG0012390	LVA_23420
OG0012391	LVA_24665
OG0012392	LVA_23295
OG0012393	LVA_23294
OG0012394	LVA_24622
OG0012395	LVA_24671
OG0012396	LVA_24670
OG0012397	LVA_24616
OG0012398	LVA_24617
OG0012399	LVA_23595
OG0012399	LVA_23676
OG0012400	LVA_25212
OG0012401	LVA_23153
OG0012402	LVA_23158
OG0012403	LVA_25297
OG0012404	LVA_25296
OG0012405	LVA_25258
OG0012406	LVA_25232
OG0012407	LVA_25285
OG0012408	LVA_25279
OG0012409	LVA_25277
OG0012410	LVA_9756
OG0012413	LVA_8066
OG0012414	LVA_14397
OG0012415	LVA_14403
OG0012416	LVA_13183
OG0012416	LVA_22227
OG0012416	LVA_22859
OG0012417	LVA_13928
OG0012417	LVA_14359
OG0012418	LVA_14373
OG0012419	LVA_14083
OG0012419	LVA_14213
OG0012420	LVA_14611
OG0012422	LVA_14531
OG0012423	LVA_14897
OG0012424	LVA_14896
OG0012425	LVA_15524
OG0012427	LVA_14509
OG0012428	LVA_13707
OG0012428	LVA_13783
OG0012429	LVA_14591
OG0012430	LVA_14587
OG0012432	LVA_14746
OG0012433	LVA_15186
OG0012434	LVA_15329
OG0012434	LVA_15456
OG0012435	LVA_15332
OG0012435	LVA_15460
OG0012437	LVA_15340
OG0012437	LVA_15467
OG0012439	LVA_14039
OG0012439	LVA_14261
OG0012440	LVA_14045
OG0012441	LVA_14721
OG0012443	LVA_14726
OG0012444	LVA_15074
OG0012445	LVA_15045
OG0012446	LVA_15044
OG0012447	LVA_15041
OG0012448	LVA_15037
OG0012449	LVA_15036
OG0012450	LVA_15025
OG0012451	LVA_14412
OG0012452	LVA_14409
OG0012453	LVA_13884
OG0012454	LVA_15259
OG0012454	LVA_15279
OG0012456	LVA_6017
OG0012457	LVA_15151
OG0012458	LVA_14973
OG0012459	LVA_14974
OG0012462	LVA_3865
OG0012466	LVA_5457
OG0012467	LVA_4991
OG0012468	LVA_25797
OG0012470	LVA_5342
OG0012471	LVA_5333
OG0012472	LVA_5327
OG0012473	LVA_5228
OG0012474	LVA_5229
OG0012475	LVA_5244
OG0012476	LVA_6006
OG0012476	LVA_6047
OG0012477	LVA_6282
OG0012477	LVA_6374
OG0012478	LVA_6295
OG0012478	LVA_6361
OG0012479	LVA_5940
OG0012480	LVA_5938
OG0012481	LVA_5667
OG0012482	LVA_5668
OG0012483	LVA_5673
OG0012484	LVA_5674
OG0012486	LVA_5871
OG0012487	LVA_5865
OG0012488	LVA_5859
OG0012489	LVA_6239
OG0012489	LVA_6420
OG0012490	LVA_6241
OG0012490	LVA_6419
OG0012491	LVA_5428
OG0012492	LVA_5429
OG0012493	LVA_5430
OG0012494	LVA_5761
OG0012495	LVA_5768
OG0012497	LVA_28155
OG0012497	LVA_5659
OG0012497	LVA_9803
OG0012498	LVA_5820
OG0012499	LVA_5819
OG0012502	LVA_5185
OG0012503	LVA_5184
OG0012504	LVA_5183
OG0012505	LVA_5210
OG0012506	LVA_5980
OG0012507	LVA_5974
OG0012508	LVA_19270
OG0012508	LVA_24766
OG0012508	LVA_24767
OG0012509	LVA_24285
OG0012509	LVA_m28240
OG0012510	LVA_5926
OG0012511	LVA_6128
OG0012511	LVA_6185
OG0012512	LVA_5984
OG0012513	LVA_5546
OG0012513	LVA_5584
OG0012514	LVA_5965
OG0012515	LVA_5960
OG0012520	LVA_22258
OG0012520	LVA_22283
OG0012521	LVA_14384
OG0012522	LVA_4611
OG0012523	LVA_8063
OG0012524	LVA_8062
OG0012525	LVA_8388
OG0012526	LVA_17705
OG0012527	LVA_17699
OG0012528	LVA_18574
OG0012529	LVA_18579
OG0012530	LVA_18586
OG0012531	LVA_18293
OG0012532	LVA_18287
OG0012533	LVA_18286
OG0012534	LVA_18283
OG0012535	LVA_18273
OG0012537	LVA_18348
OG0012538	LVA_15571
OG0012538	LVA_15590
OG0012539	LVA_17308
OG0012540	LVA_17667
OG0012541	LVA_17670
OG0012542	LVA_17671
OG0012544	LVA_18194
OG0012545	LVA_18191
OG0012546	LVA_18178
OG0012547	LVA_17419
OG0012548	LVA_17300
OG0012549	LVA_17732
OG0012551	LVA_17292
OG0012552	LVA_17796
OG0012553	LVA_17771
OG0012554	LVA_17762
OG0012555	LVA_26494
OG0012556	LVA_17787
OG0012557	LVA_17745
OG0012558	LVA_11659
OG0012558	LVA_11662
OG0012559	LVA_17827
OG0012560	LVA_17828
OG0012561	LVA_17829
OG0012562	LVA_17831
OG0012563	LVA_18352
OG0012564	LVA_18353
OG0012565	LVA_18367
OG0012566	LVA_18370
OG0012567	LVA_18371
OG0012568	LVA_18126
OG0012569	LVA_18127
OG0012570	LVA_17355
OG0012571	LVA_18129
OG0012572	LVA_18465
OG0012573	LVA_18090
OG0012574	LVA_18087
OG0012575	LVA_18079
OG0012576	LVA_18078
OG0012577	LVA_18072
OG0012578	LVA_18071
OG0012579	LVA_18069
OG0012580	LVA_17389
OG0012581	LVA_17018
OG0012582	LVA_17115
OG0012583	LVA_17152
OG0012584	LVA_17155
OG0012585	LVA_17160
OG0012586	LVA_17167
OG0012587	LVA_17541
OG0012588	LVA_17559
OG0012589	LVA_17562
OG0012590	LVA_17564
OG0012591	LVA_17579
OG0012592	LVA_17580
OG0012593	LVA_17581
OG0012594	LVA_17587
OG0012595	LVA_17249
OG0012596	LVA_17250
OG0012597	LVA_17262
OG0012598	LVA_17267
OG0012599	LVA_17274
OG0012600	LVA_17277
OG0012601	LVA_17278
OG0012602	LVA_18021
OG0012603	LVA_19862
OG0012604	LVA_17987
OG0012605	LVA_18452
OG0012606	LVA_18459
OG0012607	LVA_18538
OG0012608	LVA_18546
OG0012609	LVA_18565
OG0012610	LVA_18567
OG0012611	LVA_18569
OG0012612	LVA_18564
OG0012613	LVA_18547
OG0012614	LVA_17396
OG0012615	LVA_17412
OG0012616	LVA_17410
OG0012617	LVA_17409
OG0012618	LVA_17405
OG0012619	LVA_17903
OG0012620	LVA_17904
OG0012621	LVA_17908
OG0012622	LVA_17910
OG0012623	LVA_17911
OG0012624	LVA_17916
OG0012625	LVA_17930
OG0012626	LVA_17931
OG0012627	LVA_17936
OG0012628	LVA_17966
OG0012629	LVA_17967
OG0012630	LVA_17978
OG0012631	LVA_17981
OG0012632	LVA_18438
OG0012633	LVA_18432
OG0012634	LVA_18222
OG0012635	LVA_18223
OG0012636	LVA_18225
OG0012637	LVA_17680
OG0012638	LVA_30058
OG0012639	LVA_18473
OG0012640	LVA_18476
OG0012641	LVA_7231
OG0012643	LVA_18509
OG0012644	LVA_18510
OG0012645	LVA_18397
OG0012646	LVA_18402
OG0012648	LVA_18260
OG0012649	LVA_18261
OG0012650	LVA_18172
OG0012651	LVA_17207
OG0012652	LVA_17206
OG0012653	LVA_17205
OG0012654	LVA_17200
OG0012656	LVA_24558
OG0012657	LVA_17454
OG0012658	LVA_17457
OG0012659	LVA_18161
OG0012660	LVA_18154
OG0012661	LVA_18152
OG0012662	LVA_18142
OG0012663	LVA_18171
OG0012664	LVA_17511
OG0012666	LVA_25338
OG0012667	LVA_25340
OG0012668	LVA_16522
OG0012668	LVA_35128
OG0012668	LVA_35320
OG0012669	LVA_24633
OG0012670	LVA_24635
OG0012671	LVA_24637
OG0012672	LVA_24641
OG0012673	LVA_24645
OG0012674	LVA_24646
OG0012675	LVA_24046
OG0012675	LVA_24345
OG0012676	LVA_24054
OG0012676	LVA_24352
OG0012677	LVA_24060
OG0012677	LVA_24358
OG0012678	LVA_23970
OG0012678	LVA_24268
OG0012679	LVA_24570
OG0012680	LVA_23589
OG0012680	LVA_23669
OG0012681	LVA_23578
OG0012681	LVA_23662
OG0012682	LVA_23812
OG0012683	LVA_25020
OG0012684	LVA_23822
OG0012685	LVA_25336
OG0012686	LVA_23326
OG0012686	LVA_23424
OG0012687	LVA_35675
OG0012688	LVA_2081
OG0012689	LVA_23336
OG0012689	LVA_23436
OG0012690	LVA_23343
OG0012690	LVA_23440
OG0012691	LVA_23347
OG0012691	LVA_23449
OG0012692	LVA_23353
OG0012692	LVA_23455
OG0012693	LVA_23355
OG0012693	LVA_23459
OG0012694	LVA_24609
OG0012695	LVA_24589
OG0012696	LVA_24582
OG0012697	LVA_24584
OG0012698	LVA_24587
OG0012699	LVA_25342
OG0012700	LVA_23401
OG0012700	LVA_23513
OG0012701	LVA_24626
OG0012702	LVA_24228
OG0012702	LVA_24525
OG0012703	LVA_23806
OG0012704	LVA_36721
OG0012705	LVA_23804
OG0012706	LVA_23800
OG0012707	LVA_23794
OG0012708	LVA_23790
OG0012709	LVA_25310
OG0012710	LVA_26144
OG0012711	LVA_23208
OG0012712	LVA_23187
OG0012713	LVA_23189
OG0012714	LVA_23190
OG0012715	LVA_23194
OG0012716	LVA_23756
OG0012717	LVA_23777
OG0012718	LVA_23779
OG0012719	LVA_23754
OG0012720	LVA_23753
OG0012721	LVA_23710
OG0012722	LVA_24408
OG0012723	LVA_26104
OG0012724	LVA_24099
OG0012724	LVA_24400
OG0012725	LVA_17375
OG0012727	LVA_24578
OG0012728	LVA_24187
OG0012728	LVA_24488
OG0012729	LVA_24159
OG0012729	LVA_24460
OG0012730	LVA_25186
OG0012731	LVA_25184
OG0012732	LVA_25183
OG0012733	LVA_25175
OG0012734	LVA_25097
OG0012735	LVA_25098
OG0012736	LVA_24712
OG0012737	LVA_24714
OG0012738	LVA_24716
OG0012739	LVA_24728
OG0012740	LVA_24729
OG0012741	LVA_24743
OG0012742	LVA_24748
OG0012743	LVA_24751
OG0012744	LVA_24752
OG0012745	LVA_24754
OG0012746	LVA_23892
OG0012747	LVA_23893
OG0012748	LVA_23894
OG0012749	LVA_23895
OG0012750	LVA_24012
OG0012750	LVA_24308
OG0012752	LVA_25011
OG0012753	LVA_24948
OG0012754	LVA_23300
OG0012755	LVA_23302
OG0012756	LVA_23303
OG0012757	LVA_23220
