Orthogroup	H_ery.longestprot
OG0013422	HER_997
OG0013423	HER_47266
OG0013424	HER_2491
OG0013425	HER_2488
OG0013426	HER_2024
OG0013427	HER_2025
OG0013429	HER_19794
OG0013431	HER_2788
OG0013432	HER_2785
OG0013433	HER_2784
OG0013434	HER_2720
OG0013435	HER_2718
OG0013436	HER_2717
OG0013437	HER_2713
OG0013438	HER_3199
OG0013439	HER_3206
OG0013440	HER_3317,HER_3336
OG0013441	HER_3426
OG0013442	HER_36576
OG0013443	HER_3565
OG0013444	HER_3611
OG0013445	HER_3631
OG0013446	HER_3677
OG0013447	HER_3740
OG0013448	HER_3741
OG0013449	HER_3744
OG0013450	HER_3745
OG0013451	HER_3730
OG0013452	HER_3724
OG0013453	HER_3720
OG0013454	HER_3715
OG0013455	HER_3783
OG0013456	HER_3789
OG0013457	HER_3792
OG0013458	HER_3809
OG0013459	HER_3908
OG0013460	HER_29455
OG0013461	HER_3040
OG0013463	HER_2673
OG0013464	HER_2679
OG0013465	HER_3186
OG0013467	HER_3108
OG0013468	HER_3078
OG0013469	HER_3077
OG0013470	HER_3052
OG0013471	HER_3053
OG0013472	HER_2944
OG0013473	HER_2950
OG0013474	HER_26522
OG0013475	HER_2999
OG0013476	HER_3932
OG0013477	HER_3019
OG0013478	HER_3979,HER_3972
OG0013480	HER_3984
OG0013481	HER_3985
OG0013482	HER_3994
OG0013484	HER_4023
OG0013485	HER_4040
OG0013487	HER_4095
OG0013488	HER_4231
OG0013489	HER_4238
OG0013491	HER_4253
OG0013492	HER_4256
OG0013493	HER_4258
OG0013494	HER_19679
OG0013495	HER_4450,HER_4508
OG0013496	HER_4286
OG0013497	HER_4289
OG0013499	HER_4387
OG0013500	HER_4344
OG0013501	HER_4690
OG0013502	HER_4661
OG0013503	HER_4658
OG0013504	HER_4657
OG0013505	HER_4647
OG0013506	HER_4646
OG0013507	HER_4645
OG0013508	HER_4644
OG0013509	HER_4643
OG0013510	HER_4599
OG0013511	HER_5092
OG0013512	HER_5162
OG0013513	HER_5164
OG0013514	HER_4976
OG0013515	HER_4705
OG0013516	HER_4711
OG0013517	HER_5325,HER_5367
OG0013518	HER_5291,HER_5398
OG0013519	HER_5210,HER_5266
OG0013520	HER_5211,HER_5265
OG0013521	HER_5228
OG0013522	HER_4854
OG0013523	HER_4811
OG0013524	HER_8648
OG0013525	HER_26565
OG0013526	HER_29669
OG0013527	HER_2858
OG0013528	HER_29744
OG0013529	HER_29735,HER_29747
OG0013530	HER_29772
OG0013531	HER_29791
OG0013532	HER_29797
OG0013533	HER_29807
OG0013534	HER_29809
OG0013535	HER_29850
OG0013536	HER_47539
OG0013537	HER_29969
OG0013538	HER_29973
OG0013539	HER_29996
OG0013540	HER_29437
OG0013541	HER_29635
OG0013542	HER_29586
OG0013543	HER_29585
OG0013544	HER_29571
OG0013545	HER_29564
OG0013546	HER_29563
OG0013547	HER_29536
OG0013548	HER_29535
OG0013549	HER_29534
OG0013551	HER_29499
OG0013552	HER_29441
OG0013553	HER_30131
OG0013554	HER_22565
OG0013555	HER_30091
OG0013556	HER_30088
OG0013557	HER_30087
OG0013558	HER_30084
OG0013559	HER_30082
OG0013560	HER_30062,HER_30065
OG0013561	HER_31158
OG0013562	HER_31173
OG0013563	HER_31174
OG0013564	HER_31098
OG0013565	HER_31009
OG0013567	HER_31018
OG0013568	HER_31084
OG0013569	HER_31085
OG0013570	HER_31086
OG0013571	HER_30999
OG0013572	HER_30998
OG0013573	HER_30995
OG0013574	HER_30987
OG0013575	HER_30967,HER_30960
OG0013576	HER_30955
OG0013577	HER_30943
OG0013578	HER_30938
OG0013579	HER_30383
OG0013580	HER_30382
OG0013581	HER_30299
OG0013582	HER_30297
OG0013583	HER_30294
OG0013584	HER_30292
OG0013585	HER_30652
OG0013586	HER_30651
OG0013587	HER_30649
OG0013588	HER_30640
OG0013589	HER_30695
OG0013590	HER_30704
OG0013591	HER_30706
OG0013592	HER_30726
OG0013593	HER_30730
OG0013594	HER_30733
OG0013595	HER_30736
OG0013596	HER_30740
OG0013597	HER_30760,HER_30770
OG0013598	HER_30787
OG0013599	HER_30827,HER_30828
OG0013600	HER_30832
OG0013601	HER_30848
OG0013602	HER_30385
OG0013603	HER_30388
OG0013604	HER_30402
OG0013605	HER_30404
OG0013606	HER_30625
OG0013607	HER_30533
OG0013608	HER_30438
OG0013609	HER_30687
OG0013610	HER_30685
OG0013611	HER_30675
OG0013612	HER_43914
OG0013613	HER_31294
OG0013614	HER_31291
OG0013615	HER_31276
OG0013616	HER_31336
OG0013617	HER_17384
OG0013618	HER_30124
OG0013619	HER_24117
OG0013620	HER_6873
OG0013622	HER_49055
OG0013623	HER_20408
OG0013624	HER_25250
OG0013625	HER_25241
OG0013626	HER_1851
OG0013627	HER_25003
OG0013628	HER_23664
OG0013629	HER_24851
OG0013630	HER_24853
OG0013631	HER_24854
OG0013632	HER_24877
OG0013633	HER_24930
OG0013634	HER_24882
OG0013635	HER_24879
OG0013636	HER_24965
OG0013637	HER_24850
OG0013638	HER_24847
OG0013639	HER_24832,HER_24819
OG0013640	HER_24817
OG0013641	HER_24771
OG0013642	HER_24768
OG0013644	HER_24710
OG0013645	HER_24314
OG0013646	HER_24315
OG0013647	HER_24325
OG0013648	HER_24338
OG0013649	HER_24343
OG0013650	HER_24349
OG0013651	HER_24356
OG0013652	HER_24361
OG0013653	HER_24374
OG0013654	HER_24375
OG0013655	HER_24381
OG0013656	HER_24382
OG0013657	HER_24405,HER_24408
OG0013658	HER_24491
OG0013659	HER_24555
OG0013660	HER_24556
OG0013661	HER_24588
OG0013662	HER_24626
OG0013663	HER_24628
OG0013664	HER_24629
OG0013665	HER_24634
OG0013666	HER_24639
OG0013667	HER_24641
OG0013668	HER_24642
OG0013669	HER_24648
OG0013670	HER_24663
OG0013671	HER_24671
OG0013672	HER_24672
OG0013673	HER_24138
OG0013674	HER_24167
OG0013675	HER_23668
OG0013676	HER_23620
OG0013677	HER_23625
OG0013678	HER_23649
OG0013680	HER_23881
OG0013682	HER_23859
OG0013683	HER_23847
OG0013684	HER_23589
OG0013685	HER_23584
OG0013686	HER_23769
OG0013687	HER_45238
OG0013688	HER_23805
OG0013689	HER_23808
OG0013690	HER_23819
OG0013691	HER_23758
OG0013692	HER_23738
OG0013693	HER_23735
OG0013694	HER_23721
OG0013695	HER_23731
OG0013696	HER_24208
OG0013697	HER_24223
OG0013698	HER_24247
OG0013699	HER_24258
OG0013700	HER_24290
OG0013701	HER_24287
OG0013702	HER_24701
OG0013703	HER_24700
OG0013704	HER_48098
OG0013705	HER_23950
OG0013706	HER_23960
OG0013707	HER_48085
OG0013708	HER_23962
OG0013709	HER_23972
OG0013710	HER_23982
OG0013711	HER_23983
OG0013712	HER_24065
OG0013713	HER_24028
OG0013714	HER_15363
OG0013716	HER_27318
OG0013717	HER_27319
OG0013718	HER_27337
OG0013719	HER_27270
OG0013721	HER_27299
OG0013722	HER_37874
OG0013723	HER_37875
OG0013724	HER_37876
OG0013725	HER_37877
OG0013726	HER_8521
OG0013728	HER_7827,HER_7816
OG0013729	HER_17377
OG0013730	HER_8824
OG0013731	HER_27455
OG0013732	HER_38958
OG0013733	HER_38959
OG0013734	HER_20501,HER_20497
OG0013735	HER_38952
OG0013736	HER_47605
OG0013737	HER_41320,HER_41295,HER_41312,HER_41284
OG0013738	HER_14372,HER_14371
OG0013739	HER_2335
OG0013740	HER_43414
OG0013741	HER_48980
OG0013742	HER_6955
OG0013743	HER_28808
OG0013744	HER_29552
OG0013746	HER_33339,HER_32173,HER_33348,HER_33361
OG0013747	HER_16988,HER_17317
OG0013748	HER_36262,HER_36240,HER_36199,HER_36214,HER_36224
OG0013749	HER_20214
OG0013750	HER_20210
OG0013751	HER_20172
OG0013752	HER_20234
OG0013753	HER_20235
OG0013754	HER_20236
OG0013755	HER_20237
OG0013756	HER_20238
OG0013757	HER_20239
OG0013758	HER_20242
OG0013759	HER_20247
OG0013760	HER_20255
OG0013761	HER_26894
OG0013762	HER_20274
OG0013763	HER_20279
OG0013764	HER_20456
OG0013765	HER_20457
OG0013766	HER_20459
OG0013767	HER_20460
OG0013768	HER_20471
OG0013769	HER_20474
OG0013771	HER_20367
OG0013772	HER_20363
OG0013773	HER_20328
OG0013774	HER_20322
OG0013775	HER_20397
OG0013776	HER_20389,HER_20387
OG0013777	HER_20370
OG0013778	HER_20369
OG0013779	HER_20663,HER_20671
OG0013780	HER_20608
OG0013781	HER_20623
OG0013782	HER_20701
OG0013783	HER_20705
OG0013784	HER_20709
OG0013785	HER_20727
OG0013786	HER_20737
OG0013787	HER_20796
OG0013788	HER_20857
OG0013789	HER_20858
OG0013790	HER_20859
OG0013791	HER_20865
OG0013792	HER_20874
OG0013793	HER_20888
OG0013794	HER_20909
OG0013795	HER_21039
OG0013796	HER_21038
OG0013797	HER_21023
OG0013799	HER_21005
OG0013800	HER_21010
OG0013801	HER_21012
OG0013802	HER_20944
OG0013803	HER_20948
OG0013804	HER_20950
OG0013805	HER_26846,HER_26819
OG0013806	HER_20952
OG0013807	HER_20954
OG0013808	HER_20941
OG0013809	HER_20934
OG0013810	HER_26815
OG0013811	HER_20927
OG0013812	HER_20922
OG0013813	HER_20920
OG0013814	HER_21041
OG0013815	HER_21044
OG0013816	HER_19947,HER_19969
OG0013817	HER_20008
OG0013818	HER_20051
OG0013819	HER_26780
OG0013820	HER_19836
OG0013821	HER_19832
OG0013822	HER_26779
OG0013823	HER_19825
OG0013824	HER_26775
OG0013825	HER_19811
OG0013826	HER_19798
OG0013827	HER_26774
OG0013828	HER_19699,HER_19702
OG0013829	HER_19724
OG0013830	HER_19726
OG0013831	HER_26771
OG0013833	HER_20104
OG0013834	HER_20103
OG0013835	HER_20102
OG0013836	HER_20101
OG0013837	HER_20100
OG0013838	HER_20090
OG0013839	HER_20089
OG0013840	HER_20119
OG0013841	HER_20120
OG0013842	HER_20156
OG0013843	HER_20057
OG0013844	HER_26017
OG0013845	HER_19638,HER_19626
OG0013846	HER_19623
OG0013847	HER_26752
OG0013848	HER_26751
OG0013849	HER_19603,HER_19601
OG0013850	HER_19599
OG0013851	HER_19593
OG0013852	HER_19598
OG0013853	HER_26749
OG0013854	HER_19563,HER_19573
OG0013855	HER_19553,HER_19560
OG0013856	HER_19489
OG0013857	HER_19458
OG0013858	HER_19457
OG0013859	HER_19456
OG0013860	HER_19453
OG0013861	HER_27003,HER_26997
OG0013862	HER_17312
OG0013863	HER_20107
OG0013864	HER_27081
OG0013865	HER_27079
OG0013866	HER_43747
OG0013867	HER_211,HER_40545,HER_40541
OG0013868	HER_26235
OG0013869	HER_27055,HER_27050
OG0013870	HER_23994
OG0013871	HER_23993
OG0013872	HER_26135
OG0013874	HER_27023
OG0013876	HER_27163
OG0013877	HER_6131
OG0013878	HER_28541
OG0013879	HER_27216
OG0013880	HER_10789
OG0013881	HER_1590
OG0013882	HER_17000
OG0013883	HER_17008
OG0013884	HER_17009
OG0013885	HER_17018
OG0013886	HER_17023
OG0013887	HER_17027
OG0013888	HER_17093
OG0013889	HER_17094
OG0013890	HER_17105
OG0013891	HER_17147
OG0013892	HER_17149
OG0013893	HER_17163
OG0013894	HER_17177,HER_17181
OG0013895	HER_17182,HER_17178
OG0013896	HER_17185
OG0013897	HER_17186
OG0013898	HER_17188
OG0013899	HER_17192
OG0013900	HER_17195
OG0013901	HER_17197
OG0013902	HER_17201
OG0013903	HER_17202
OG0013904	HER_17204
OG0013905	HER_17257
OG0013906	HER_17256
OG0013907	HER_17255
OG0013908	HER_17254
OG0013909	HER_17253
OG0013910	HER_17247
OG0013911	HER_17239
OG0013912	HER_17238
OG0013913	HER_17232
OG0013914	HER_17229
OG0013915	HER_17228
OG0013916	HER_17223
OG0013917	HER_17214
OG0013918	HER_17279
OG0013919	HER_17280
OG0013920	HER_17281
OG0013921	HER_17285
OG0013922	HER_17291
OG0013923	HER_17296
OG0013924	HER_17298
OG0013925	HER_18018
OG0013926	HER_18025
OG0013927	HER_18047,HER_12042
OG0013928	HER_18051
OG0013929	HER_26660
OG0013930	HER_18058
OG0013931	HER_26661
OG0013932	HER_18064
OG0013933	HER_18071
OG0013934	HER_18072
OG0013935	HER_18077
OG0013936	HER_17986
OG0013937	HER_18080
OG0013938	HER_18086
OG0013939	HER_18089
OG0013940	HER_18090
OG0013941	HER_18091
OG0013942	HER_18117
OG0013943	HER_18119
OG0013944	HER_18120
OG0013945	HER_18122
OG0013946	HER_18124
OG0013947	HER_18126
OG0013948	HER_18129
OG0013949	HER_18130
OG0013950	HER_18619
OG0013951	HER_18621
OG0013952	HER_18623
OG0013953	HER_18625
OG0013954	HER_18626
OG0013955	HER_18631
OG0013956	HER_18416
OG0013957	HER_18644
OG0013958	HER_17996
OG0013959	HER_17995
OG0013960	HER_17988
OG0013961	HER_17976
OG0013962	HER_17969
OG0013963	HER_17957
OG0013964	HER_17950
OG0013965	HER_17948
OG0013966	HER_17944
OG0013967	HER_17929
OG0013968	HER_17925
OG0013969	HER_17924
OG0013970	HER_17923
OG0013971	HER_17919
OG0013972	HER_17912
OG0013973	HER_17909
OG0013974	HER_17907
OG0013975	HER_17905
OG0013976	HER_17904
OG0013977	HER_17901
OG0013978	HER_17896
OG0013979	HER_17895
OG0013980	HER_17894
OG0013981	HER_17893
OG0013982	HER_17890
OG0013983	HER_17888
OG0013984	HER_17855
OG0013985	HER_17848
OG0013986	HER_17847
OG0013987	HER_17845
OG0013988	HER_17836
OG0013989	HER_17814
OG0013990	HER_17813
OG0013991	HER_17802
OG0013992	HER_17797
OG0013993	HER_17795
OG0013994	HER_17789
OG0013995	HER_17788
OG0013996	HER_17787
OG0013997	HER_17785
OG0013998	HER_17784
OG0013999	HER_17765
OG0014000	HER_17764
OG0014001	HER_17762
OG0014002	HER_27410
OG0014003	HER_17750
OG0014004	HER_17749
OG0014005	HER_17746
OG0014006	HER_17742
OG0014007	HER_17736
OG0014008	HER_17733
OG0014009	HER_17732
OG0014010	HER_17727
OG0014012	HER_17723
OG0014013	HER_17707
OG0014014	HER_17706
OG0014015	HER_17705
OG0014016	HER_17685
OG0014017	HER_17668
OG0014018	HER_17667
OG0014019	HER_17665
OG0014020	HER_17661
OG0014021	HER_17660
OG0014022	HER_17657
OG0014023	HER_17652
OG0014024	HER_17651
OG0014025	HER_17650
OG0014026	HER_17649
OG0014027	HER_17648
OG0014028	HER_17647
OG0014029	HER_17645
OG0014030	HER_17644
OG0014031	HER_17641
OG0014032	HER_17626
OG0014033	HER_17625
OG0014034	HER_17623
OG0014035	HER_17622
OG0014036	HER_17621
OG0014037	HER_17610
OG0014038	HER_17603
OG0014039	HER_17602
OG0014040	HER_17599
OG0014041	HER_17589
OG0014042	HER_17579
OG0014043	HER_8433,HER_8434
OG0014044	HER_27407
OG0014045	HER_17557
OG0014046	HER_27406
OG0014047	HER_17556
OG0014048	HER_17549
OG0014049	HER_27402
OG0014050	HER_17539
OG0014051	HER_17528
OG0014052	HER_17527
OG0014053	HER_17526
OG0014054	HER_17524
OG0014055	HER_17523
OG0014056	HER_17521
OG0014057	HER_17505
OG0014058	HER_17502
OG0014059	HER_17497
OG0014060	HER_17483
OG0014061	HER_17467
OG0014062	HER_17453
OG0014063	HER_17433
OG0014064	HER_17432
OG0014065	HER_17431
OG0014066	HER_17430
OG0014067	HER_17419
OG0014068	HER_17415
OG0014069	HER_17412
OG0014070	HER_17411
OG0014071	HER_17409
OG0014072	HER_17408
OG0014073	HER_39661
OG0014074	HER_17402
OG0014075	HER_17400
OG0014076	HER_17399
OG0014077	HER_17394
OG0014078	HER_17393
OG0014079	HER_17391
OG0014080	HER_17390
OG0014081	HER_17389
OG0014082	HER_17371
OG0014083	HER_17365
OG0014084	HER_17364
OG0014085	HER_17355
OG0014086	HER_17354
OG0014087	HER_17353
OG0014088	HER_17347
OG0014089	HER_17343
OG0014090	HER_17338
OG0014091	HER_17313
OG0014092	HER_18482
OG0014093	HER_18969
OG0014094	HER_18965,HER_18954
OG0014095	HER_18947
OG0014096	HER_18945
OG0014097	HER_18914
OG0014098	HER_18879
OG0014099	HER_18871
OG0014100	HER_27983
OG0014101	HER_18847
OG0014102	HER_18844
OG0014103	HER_18843
OG0014104	HER_18841
OG0014105	HER_18819
OG0014106	HER_26309
OG0014107	HER_18813
OG0014108	HER_18804
OG0014109	HER_18773
OG0014110	HER_18771
OG0014111	HER_18769
OG0014112	HER_18766
OG0014113	HER_18761
OG0014114	HER_18749
OG0014115	HER_18747
OG0014116	HER_18746
OG0014117	HER_18732,HER_18730
OG0014118	HER_18704
OG0014119	HER_18702
OG0014120	HER_18700
OG0014121	HER_18698
OG0014122	HER_18696
OG0014123	HER_18694
OG0014124	HER_18693
OG0014125	HER_18691
OG0014126	HER_26263,HER_26267
OG0014127	HER_18669
OG0014128	HER_18667
OG0014129	HER_18589
OG0014130	HER_18587
OG0014131	HER_19176
OG0014132	HER_19150
OG0014133	HER_19149
OG0014134	HER_26254
OG0014135	HER_19139
OG0014136	HER_19136
OG0014137	HER_19118
OG0014138	HER_19093
OG0014139	HER_19067
OG0014140	HER_19058
OG0014141	HER_19057
OG0014144	HER_19035
OG0014145	HER_19033
OG0014146	HER_19032
OG0014147	HER_19031
OG0014148	HER_19027
OG0014149	HER_19007
OG0014150	HER_19006
OG0014151	HER_19003
OG0014152	HER_18995
OG0014153	HER_18991
OG0014154	HER_18987
OG0014155	HER_23118
OG0014156	HER_18141
OG0014157	HER_18142
OG0014158	HER_18161
OG0014159	HER_18162
OG0014160	HER_18164
OG0014161	HER_18165
OG0014162	HER_18170
OG0014163	HER_18174
OG0014164	HER_18180
OG0014165	HER_18187
OG0014166	HER_18215
OG0014167	HER_18233
OG0014168	HER_18260
OG0014169	HER_18262
OG0014170	HER_3571
OG0014171	HER_18287
OG0014172	HER_18294
OG0014173	HER_18297
OG0014174	HER_18308
OG0014175	HER_18309
OG0014176	HER_18316
OG0014177	HER_18317
OG0014178	HER_18318
OG0014179	HER_18322
OG0014180	HER_18332
OG0014181	HER_18333
OG0014182	HER_18358
OG0014183	HER_18364
OG0014184	HER_18375
OG0014185	HER_18385
OG0014186	HER_18389
OG0014187	HER_18393
OG0014188	HER_18396
OG0014189	HER_18398
OG0014190	HER_18401
OG0014191	HER_26199
OG0014192	HER_18663
OG0014193	HER_18661
OG0014194	HER_19261
OG0014195	HER_19266
OG0014196	HER_19280
OG0014197	HER_19292,HER_19312
OG0014198	HER_19222
OG0014199	HER_19217
OG0014200	HER_19185
OG0014201	HER_18584
OG0014202	HER_18583
OG0014203	HER_18556,HER_18557
OG0014204	HER_32994
OG0014205	HER_36385
OG0014206	HER_36661
OG0014206	HER_36343
OG0014208	HER_46773
OG0014209	HER_10476
OG0014210	HER_37260,HER_37262,HER_37238
OG0014211	HER_3427,HER_3375,HER_3382,HER_3434
OG0014212	HER_39809
OG0014213	HER_14376
OG0014214	HER_26606,HER_26589
OG0014215	HER_22577
OG0014216	HER_4202
OG0014217	HER_49739
OG0014218	HER_49743
OG0014219	HER_26578
OG0014220	HER_26570
OG0014221	HER_2349
OG0014223	HER_20643
OG0014224	HER_35885
OG0014225	HER_7121,HER_24339
OG0014226	HER_38420,HER_38422
OG0014227	HER_5774
OG0014228	HER_5775
OG0014229	HER_25102
OG0014230	HER_26042
OG0014231	HER_5780
OG0014232	HER_42458
OG0014233	HER_48024
OG0014234	HER_13965
OG0014235	HER_36757
OG0014236	HER_26066
OG0014237	HER_25996,HER_25997
OG0014238	HER_12038
OG0014239	HER_25975
OG0014240	HER_11303
OG0014241	HER_25973
OG0014242	HER_25971
OG0014243	HER_25970
OG0014244	HER_42047
OG0014245	HER_35523
OG0014246	HER_46962,HER_46960,HER_46959
OG0014247	HER_26124
OG0014248	HER_26126
OG0014249	HER_46781
OG0014250	HER_46779
OG0014251	HER_46777
OG0014252	HER_46776
OG0014253	HER_46739
OG0014254	HER_46730
OG0014255	HER_26129
OG0014256	HER_46690
OG0014257	HER_46852
OG0014258	HER_46847
OG0014259	HER_46838
OG0014260	HER_46837
OG0014261	HER_46835
OG0014262	HER_46638
OG0014263	HER_46641
OG0014264	HER_46642
OG0014265	HER_46651
OG0014266	HER_46649
OG0014267	HER_46865
OG0014268	HER_46871
OG0014269	HER_46875
OG0014270	HER_46887
OG0014271	HER_46918
OG0014272	HER_46924
OG0014273	HER_46925
OG0014274	HER_46926
OG0014275	HER_46982
OG0014276	HER_46997
OG0014277	HER_47011
OG0014278	HER_47064
OG0014279	HER_47096
OG0014281	HER_47136
OG0014283	HER_47752
OG0014284	HER_47758,HER_47779
OG0014285	HER_47769,HER_47787
OG0014286	HER_47788,HER_47770
OG0014287	HER_26471
OG0014288	HER_47836
OG0014289	HER_47837
OG0014290	HER_47839
OG0014291	HER_47849
OG0014292	HER_47850
OG0014293	HER_47851
OG0014294	HER_47852
OG0014295	HER_47856
OG0014296	HER_26497
OG0014297	HER_47875
OG0014298	HER_47908
OG0014299	HER_48207
OG0014300	HER_48162
OG0014301	HER_47619
OG0014302	HER_47615
OG0014303	HER_47604
OG0014304	HER_47301
OG0014305	HER_47316
OG0014306	HER_47320
OG0014307	HER_26390,HER_26361
OG0014308	HER_47339
OG0014309	HER_47345
OG0014310	HER_47364
OG0014311	HER_47378,HER_47393
OG0014312	HER_47408
OG0014313	HER_47411
OG0014314	HER_47416
OG0014315	HER_47433
OG0014316	HER_47452
OG0014317	HER_47479
OG0014318	HER_47482
OG0014319	HER_47485
OG0014320	HER_47560
OG0014321	HER_47572
OG0014322	HER_47574
OG0014323	HER_47578
OG0014325	HER_47590
OG0014327	HER_47197
OG0014328	HER_47204
OG0014329	HER_47972
OG0014330	HER_47982
OG0014331	HER_47986
OG0014332	HER_46633,HER_46615,HER_42953
OG0014333	HER_48006
OG0014334	HER_48009
OG0014335	HER_48010
OG0014336	HER_48011
OG0014337	HER_48015
OG0014338	HER_48029
OG0014339	HER_48048
OG0014340	HER_47709
OG0014341	HER_47677
OG0014342	HER_47653
OG0014343	HER_47652
OG0014344	HER_47651
OG0014345	HER_26626
OG0014346	HER_47624
OG0014347	HER_26081
OG0014348	HER_48140
OG0014349	HER_48129
OG0014350	HER_48127
OG0014351	HER_48125
OG0014352	HER_48124
OG0014353	HER_48117
OG0014354	HER_25885
OG0014355	HER_25878
OG0014356	HER_25869
OG0014357	HER_25863,HER_25871,HER_25870
OG0014358	HER_25765,HER_25754
OG0014359	HER_19054
OG0014360	HER_33680
OG0014361	HER_45651
OG0014362	HER_28880
OG0014363	HER_28876
OG0014364	HER_27842
OG0014365	HER_29356
OG0014366	HER_29357
OG0014367	HER_29364
OG0014368	HER_29365
OG0014369	HER_29373
OG0014370	HER_29381
OG0014371	HER_29044
OG0014372	HER_29052
OG0014374	HER_29082
OG0014375	HER_29086
OG0014376	HER_29087
OG0014377	HER_29139
OG0014378	HER_29138
OG0014379	HER_29131
OG0014380	HER_31467,HER_33125,HER_33265
OG0014381	HER_29126
OG0014382	HER_29115
OG0014383	HER_28414
OG0014384	HER_28412
OG0014385	HER_28411
OG0014386	HER_28410
OG0014387	HER_28255
OG0014388	HER_28298
OG0014389	HER_28300
OG0014390	HER_28314
OG0014391	HER_28319
OG0014392	HER_28341
OG0014393	HER_28343
OG0014394	HER_28389
OG0014395	HER_28052,HER_28053
OG0014396	HER_21340
OG0014397	HER_27995
OG0014398	HER_27985
OG0014399	HER_27952
OG0014400	HER_27967
OG0014401	HER_27830
OG0014402	HER_27812
OG0014403	HER_27794
OG0014404	HER_27788
OG0014405	HER_27783
OG0014406	HER_27773
OG0014407	HER_27715
OG0014408	HER_27714
OG0014409	HER_27698
OG0014410	HER_41616
OG0014411	HER_28449
OG0014412	HER_28462
OG0014413	HER_28466
OG0014414	HER_28468
OG0014415	HER_28472
OG0014416	HER_28503
OG0014417	HER_28504
OG0014418	HER_28559
OG0014419	HER_28596
OG0014420	HER_28598
OG0014421	HER_28599
OG0014422	HER_28600
OG0014423	HER_28811
OG0014424	HER_28807
OG0014425	HER_28790
OG0014426	HER_28789
OG0014427	HER_28783
OG0014428	HER_28820
OG0014429	HER_28101,HER_28067,HER_28097
OG0014430	HER_28733,HER_28762
OG0014431	HER_28110
OG0014432	HER_27906
OG0014433	HER_27908
OG0014434	HER_28211
OG0014435	HER_28186
OG0014436	HER_28184
OG0014437	HER_28178
OG0014438	HER_28175
OG0014439	HER_28170
OG0014440	HER_28169
OG0014441	HER_29343
OG0014442	HER_29334
OG0014443	HER_29194
OG0014444	HER_29272
OG0014445	HER_29275
OG0014446	HER_29279
OG0014447	HER_29229
OG0014448	HER_29228
OG0014449	HER_29190
OG0014450	HER_29298
OG0014451	HER_29297
OG0014452	HER_29295
OG0014453	HER_29305
OG0014454	HER_29307
OG0014455	HER_29313,HER_29310,HER_29316,HER_29315
OG0014456	HER_2980,HER_2983,HER_2987
OG0014457	HER_6107
OG0014458	HER_19498
OG0014459	HER_19497
OG0014460	HER_18037
OG0014461	HER_48791
OG0014462	HER_22021
OG0014463	HER_14375
OG0014464	HER_25780
OG0014465	HER_3262
OG0014466	HER_39766
OG0014467	HER_34577
OG0014468	HER_34575
OG0014469	HER_34548
OG0014470	HER_34637
OG0014471	HER_34963
OG0014472	HER_34990,HER_34994
OG0014474	HER_35078
OG0014475	HER_34695
OG0014476	HER_34696
OG0014477	HER_34724
OG0014478	HER_35708
OG0014479	HER_35692
OG0014480	HER_35685
OG0014481	HER_35659
OG0014482	HER_35657
OG0014483	HER_35573
OG0014485	HER_35411
OG0014486	HER_35410
OG0014487	HER_35409
OG0014488	HER_35354,HER_35345
OG0014489	HER_35349
OG0014489	HER_35335
OG0014490	HER_35312
OG0014491	HER_35237
OG0014492	HER_35224
OG0014493	HER_35183
OG0014494	HER_35170
OG0014495	HER_35157
OG0014496	HER_34824
OG0014497	HER_34869,HER_34882
OG0014498	HER_34886
OG0014500	HER_35933
OG0014501	HER_35935
OG0014502	HER_36037
OG0014503	HER_36040
OG0014504	HER_36155,HER_36144
OG0014505	HER_36137
OG0014506	HER_36135
OG0014507	HER_36183
OG0014508	HER_36581
OG0014509	HER_36699
OG0014510	HER_36760,HER_32523
OG0014511	HER_36493,HER_36492
OG0014512	HER_36295,HER_36304
OG0014514	HER_37137
OG0014515	HER_37179,HER_37131
OG0014516	HER_37130,HER_37180
OG0014517	HER_37049,HER_37059
OG0014518	HER_36927
OG0014519	HER_36918
OG0014520	HER_36917
OG0014775	HER_18713
OG0014776	HER_19050
OG0014777	HER_37014
OG0014778	HER_15144
OG0014779	HER_28865
OG0014780	HER_35029,HER_35015
OG0014782	HER_10109
OG0014783	HER_10108
OG0014784	HER_17332
OG0014787	HER_38814
OG0014788	HER_17295,HER_17294,HER_29389
OG0014789	HER_5176
OG0014790	HER_9364
OG0014791	HER_31580,HER_31579
OG0014792	HER_31586
OG0014794	HER_33570
OG0014799	HER_23422
OG0014800	HER_23426
OG0014801	HER_23428
OG0014802	HER_23220,HER_23226
OG0014803	HER_34665
OG0014804	HER_23240
OG0014805	HER_23267
OG0014806	HER_23285
OG0014807	HER_23295,HER_19875,HER_23312
OG0014808	HER_23329
OG0014809	HER_23343,HER_23353,HER_23368
OG0014811	HER_23198
OG0014812	HER_23193
OG0014813	HER_20072
OG0014814	HER_23160
OG0014815	HER_23146
OG0014816	HER_22106
OG0014817	HER_22188
OG0014820	HER_22299
OG0014821	HER_22395,HER_22359
OG0014823	HER_22502,HER_22486
OG0014825	HER_22512
OG0014826	HER_22527
OG0014827	HER_22603
OG0014828	HER_22597
OG0014829	HER_22655
OG0014830	HER_22681
OG0014831	HER_22795
OG0014833	HER_22980
OG0014834	HER_20189
OG0014835	HER_23030
OG0014836	HER_23020
OG0014837	HER_43995
OG0014838	HER_23004
