Orthogroup	L_var.longestprot	H_ery.longestprot
OG0012048	LVA_31412	HER_37830
OG0012049	LVA_31413	HER_37832
OG0012050	LVA_31420	HER_37839
OG0012051	LVA_31428	HER_37850
OG0012052	LVA_32173	HER_37861
OG0012053	LVA_32177	HER_37864
OG0012054	LVA_32188	HER_37870
OG0012055	LVA_32189	HER_37871
OG0012057	LVA_32205	HER_37887
OG0012058	LVA_32138	HER_37910
OG0012059	LVA_18973	HER_26232
OG0012060	LVA_30336	HER_37911
OG0012061	LVA_30334	HER_37914
OG0012062	LVA_30327	HER_37918
OG0012063	LVA_30325	HER_37920
OG0012064	LVA_30321	HER_37923
OG0012065	LVA_30317	HER_37927
OG0012066	LVA_30314	HER_37932
OG0012067	LVA_30313	HER_37933
OG0012068	LVA_30299	HER_37943
OG0012069	LVA_31600	HER_39392
OG0012070	LVA_31643	HER_39399
OG0012071	LVA_31674	HER_39408
OG0012072	LVA_31672	HER_39410
OG0012073	LVA_31657	HER_39419
OG0012074	LVA_31655	HER_39421
OG0012075	LVA_29876	HER_39445
OG0012076	LVA_29865	HER_39466
OG0012077	LVA_29859	HER_39486
OG0012078	LVA_29857	HER_39488
OG0012079	LVA_29855	HER_39490, HER_39499
OG0012080	LVA_29852	HER_39505
OG0012081	LVA_29849	HER_39506
OG0012082	LVA_22300	HER_20190, HER_49092
OG0012083	LVA_29842	HER_39516
OG0012084	LVA_29821, LVA_29827	HER_39523
OG0012085	LVA_29828, LVA_29820	HER_39524
OG0012086	LVA_29805	HER_39540
OG0012087	LVA_30347	HER_39543
OG0012088	LVA_30350	HER_39548
OG0012089	LVA_30351	HER_39549
OG0012090	LVA_30359	HER_39556
OG0012091	LVA_30370	HER_39568
OG0012092	LVA_30376	HER_39579
OG0012093	LVA_30382	HER_39582
OG0012094	LVA_30383	HER_39583
OG0012095	LVA_30392	HER_39596
OG0012096	LVA_30393	HER_39597
OG0012097	LVA_30396	HER_39600
OG0012098	LVA_30409	HER_39614
OG0012099	LVA_30431	HER_39634
OG0012100	LVA_30432	HER_39639
OG0012101	LVA_30436	HER_39641
OG0012102	LVA_30438	HER_39646
OG0012103	LVA_30442	HER_39648
OG0012104	LVA_30443, LVA_28846	HER_39649
OG0012105	LVA_30452	HER_39652
OG0012106	LVA_30456	HER_39656
OG0012107	LVA_30457	HER_39657
OG0012108	LVA_30795	HER_39659
OG0012109	LVA_30785, LVA_30801	HER_39669
OG0012110	LVA_30802, LVA_30784	HER_39670
OG0012111	LVA_30804, LVA_30782	HER_39672
OG0012112	LVA_30780, LVA_30806	HER_39677
OG0012113	LVA_30813, LVA_30773	HER_39684, HER_39685
OG0012114	LVA_30817, LVA_30770	HER_39692
OG0012115	LVA_30751	HER_39747
OG0012116	LVA_30738, LVA_30732	HER_39761
OG0012117	LVA_30724	HER_39770
OG0012118	LVA_30723	HER_39771
OG0012120	LVA_24699	HER_46245
OG0012121	LVA_30191	HER_39776
OG0012122	LVA_30199	HER_39783
OG0012123	LVA_29772	HER_39845
OG0012124	LVA_29773	HER_39844
OG0012125	LVA_29775	HER_39842
OG0012126	LVA_30235	HER_39830
OG0012127	LVA_30226	HER_39820
OG0012128	LVA_30221	HER_39813
OG0012129	LVA_30223	HER_39815
OG0012130	LVA_30224	HER_39816
OG0012131	LVA_29702	HER_39965
OG0012132	LVA_29701	HER_39964
OG0012133	LVA_29676	HER_39938
OG0012134	LVA_29669	HER_39916
OG0012135	LVA_29668	HER_39914
OG0012136	LVA_29659	HER_39906
OG0012137	LVA_29658	HER_39905
OG0012138	LVA_29656	HER_39899
OG0012139	LVA_29652	HER_39893
OG0012140	LVA_30512	HER_40024
OG0012141	LVA_31038	HER_40018
OG0012142	LVA_31024	HER_40005
OG0012143	LVA_31023	HER_40004
OG0012144	LVA_30035	HER_40001
OG0012145	LVA_30042	HER_39982
OG0012146	LVA_30528	HER_40046
OG0012147	LVA_30540	HER_40060
OG0012148	LVA_30544	HER_40064
OG0012149	LVA_30550	HER_40072
OG0012150	LVA_30555	HER_40077
OG0012151	LVA_30557	HER_40080
OG0012152	LVA_30561	HER_40087
OG0012153	LVA_30562	HER_40088
OG0012154	LVA_30563	HER_40089
OG0012155	LVA_30564	HER_40090
OG0012156	LVA_30574	HER_40109
OG0012158	LVA_30596	HER_40656, HER_40645
OG0012159	LVA_30599	HER_40652, HER_40132
OG0012160	LVA_30282	HER_40138
OG0012161	LVA_30280	HER_40146
OG0012162	LVA_30279	HER_40148
OG0012164	LVA_30079	HER_39293
OG0012165	LVA_30077	HER_39291
OG0012167	LVA_30069	HER_39288
OG0012168	LVA_30990	HER_39252
OG0012169	LVA_32223	HER_37992
OG0012170	LVA_6117, LVA_6173, LVA_32226	HER_37993
OG0012171	LVA_32240	HER_38005
OG0012173	LVA_31921	HER_38016
OG0012174	LVA_32284	HER_38022
OG0012175	LVA_32285	HER_38023
OG0012176	LVA_32270	HER_38033
OG0012177	LVA_32268	HER_38035
OG0012178	LVA_32266	HER_38044
OG0012179	LVA_32254	HER_38054
OG0012180	LVA_32246	HER_38063
OG0012181	LVA_32245	HER_38064
OG0012182	LVA_31453	HER_38073
OG0012183	LVA_31146, LVA_31083	HER_38139
OG0012185	LVA_31487	HER_38147
OG0012186	LVA_31486	HER_38148
OG0012187	LVA_31478	HER_38154
OG0012188	LVA_31477	HER_38155
OG0012189	LVA_31476	HER_38157
OG0012190	LVA_31475	HER_38158
OG0012191	LVA_31473	HER_38160
OG0012192	LVA_31469	HER_38175
OG0012193	LVA_31700	HER_38212
OG0012194	LVA_31701	HER_38211
OG0012195	LVA_31703	HER_38208
OG0012196	LVA_31704	HER_38207
OG0012197	LVA_31828	HER_38239
OG0012198	LVA_31827	HER_38240
OG0012199	LVA_31826	HER_38244
OG0012200	LVA_31825	HER_38245
OG0012201	LVA_31814	HER_38262
OG0012202	LVA_31807	HER_38267
OG0012203	LVA_31798	HER_38280
OG0012204	LVA_31797	HER_38281
OG0012205	LVA_31785	HER_38295
OG0012206	LVA_31784	HER_38297, HER_38296
OG0012207	LVA_31746	HER_38307
OG0012208	LVA_31747	HER_38308
OG0012209	LVA_31932, LVA_31933	HER_38323
OG0012210	LVA_31936	HER_38326
OG0012211	LVA_31940	HER_38328
OG0012212	LVA_31941	HER_38329
OG0012213	LVA_31944	HER_38332
OG0012214	LVA_31960	HER_38339
OG0012215	LVA_31963	HER_38342
OG0012216	LVA_31964	HER_38343
OG0012217	LVA_31965	HER_38344
OG0012218	LVA_31967	HER_38346
OG0012219	LVA_31973	HER_38351
OG0012220	LVA_31978	HER_38353
OG0012221	LVA_31979	HER_38354
OG0012222	LVA_31982	HER_38357
OG0012223	LVA_31990	HER_38360
OG0012224	LVA_32011	HER_38378
OG0012225	LVA_32018	HER_38385
OG0012226	LVA_32023	HER_38388
OG0012227	LVA_32028	HER_38391
OG0012228	LVA_32029	HER_38392
OG0012229	LVA_32048	HER_38412
OG0012230	LVA_32049	HER_38436
OG0012231	LVA_32128	HER_38438
OG0012232	LVA_32095	HER_38455
OG0012233	LVA_32072	HER_38495, HER_38484
OG0012234	LVA_32069	HER_38501
OG0012235	LVA_32067	HER_38504
OG0012236	LVA_32066	HER_38505
OG0012237	LVA_32065	HER_38506
OG0012238	LVA_32061	HER_38510
OG0012239	LVA_32060	HER_38511
OG0012240	LVA_31223	HER_38519
OG0012241	LVA_31221	HER_38522
OG0012242	LVA_31243	HER_38567
OG0012243	LVA_31244	HER_38568
OG0012244	LVA_31266	HER_38601
OG0012245	LVA_31272	HER_38608
OG0012246	LVA_31273	HER_38609
OG0012247	LVA_31284, LVA_31277	HER_38612
OG0012248	LVA_31290	HER_38618
OG0012249	LVA_31298	HER_38632
OG0012250	LVA_27243	HER_3050
OG0012251	LVA_31300	HER_38639
OG0012252	LVA_31301	HER_38642
OG0012253	LVA_31311	HER_38647
OG0012254	LVA_31320	HER_38657
OG0012255	LVA_30600	HER_38682
OG0012256	LVA_30609	HER_38694
OG0012257	LVA_30611	HER_38697
OG0012258	LVA_30613	HER_38719
OG0012259	LVA_30617	HER_38720
OG0012261	LVA_10060, LVA_10085	HER_11920
OG0012262	LVA_30629	HER_38757
OG0012264	LVA_30640	HER_38766
OG0012265	LVA_30643	HER_38770
OG0012266	LVA_30644	HER_38771
OG0012267	LVA_30645	HER_38772
OG0012268	LVA_30657	HER_38781
OG0012269	LVA_30661	HER_38783
OG0012270	LVA_30662	HER_38784
OG0012271	LVA_30668	HER_38792
OG0012272	LVA_30669	HER_38795
OG0012273	LVA_30674	HER_38798
OG0012275	LVA_30675	HER_38799
OG0012276	LVA_30677	HER_38800
OG0012277	LVA_30702	HER_38859
OG0012278	LVA_30712	HER_38865
OG0012279	LVA_30714	HER_38867
OG0012280	LVA_30717	HER_38874
OG0012281	LVA_30720	HER_38876
OG0012282	LVA_16285	HER_38877
OG0012283	LVA_30118	HER_38878
OG0012284	LVA_30119	HER_38879
OG0012285	LVA_30121	HER_38885
OG0012286	LVA_30126	HER_38890
OG0012287	LVA_30135	HER_38907
OG0012288	LVA_30142	HER_38914
OG0012289	LVA_30155	HER_38930
OG0012290	LVA_30096	HER_38982
OG0012291	LVA_30094	HER_38984
OG0012292	LVA_30092	HER_38986
OG0012293	LVA_31634	HER_38994
OG0012294	LVA_31851	HER_39013
OG0012295	LVA_31853	HER_39015
OG0012296	LVA_31860	HER_39027
OG0012297	LVA_31862	HER_39029
OG0012298	LVA_31867	HER_39033
OG0012300	LVA_31840	HER_39054
OG0012301	LVA_31016	HER_39061
OG0012302	LVA_31004	HER_39099, HER_39102
OG0012303	LVA_31000	HER_39074
OG0012304	LVA_14995	HER_44204
OG0012305	LVA_31614	HER_37978, HER_37966
OG0012306	LVA_31489	HER_37963
OG0012308	LVA_30295	HER_37950
OG0012309	LVA_31598	HER_39390
OG0012310	LVA_31595	HER_39388
OG0012311	LVA_31589	HER_39384
OG0012312	LVA_31588	HER_39383
OG0012313	LVA_31579	HER_39373
OG0012314	LVA_31569	HER_39371
OG0012315	LVA_31185	HER_39344
OG0012316	LVA_31193	HER_39334
OG0012317	LVA_30978	HER_40215
OG0012318	LVA_30975	HER_40219
OG0012319	LVA_30970	HER_40228
OG0012320	LVA_30968	HER_40230
OG0012321	LVA_30966	HER_40232
OG0012322	LVA_30940	HER_40282
OG0012323	LVA_30936	HER_40285
OG0012324	LVA_30935	HER_40286
OG0012325	LVA_30930	HER_40292
OG0012326	LVA_30927	HER_40303
OG0012327	LVA_30923	HER_40304
OG0012328	LVA_30919	HER_40314
OG0012329	LVA_31387	HER_40343
OG0012330	LVA_31385	HER_40346
OG0012331	LVA_31382	HER_40350
OG0012332	LVA_31367	HER_40373
OG0012333	LVA_31358	HER_40382
OG0012334	LVA_31357	HER_40384
OG0012335	LVA_31354	HER_40386
OG0012336	LVA_31352	HER_40388
OG0012337	LVA_31350	HER_40390
OG0012338	LVA_31347	HER_40392
OG0012339	LVA_31346	HER_40393
OG0012340	LVA_31344	HER_40395
OG0012341	LVA_31343	HER_40398
OG0012342	LVA_31342	HER_40402
OG0012343	LVA_31341	HER_40403
OG0012344	LVA_31335	HER_40413
OG0012345	LVA_31515	HER_40486
OG0012347	LVA_31547	HER_40494
OG0012348	LVA_31556	HER_40505
OG0012349	LVA_31558	HER_40506
OG0012350	LVA_32132	HER_40509
OG0012351	LVA_32133	HER_40510
OG0012352	LVA_32137	HER_40527
OG0012353	LVA_29797	HER_40555
OG0012355	LVA_29791	HER_40563
OG0012356	LVA_29795	HER_40556
OG0012357	LVA_29776	HER_40579
OG0012358	LVA_29781	HER_40575
OG0012359	LVA_29783	HER_40573
OG0012360	LVA_30253	HER_40587
OG0012361	LVA_30254	HER_40588
OG0012362	LVA_30260	HER_40592
OG0012363	LVA_30261	HER_40593
OG0012365	LVA_29719	HER_40615
OG0012366	LVA_29720	HER_40616
OG0012367	LVA_29722	HER_40618
OG0012369	LVA_19181	HER_26788
OG0012370	LVA_19185	HER_26783
OG0012371	LVA_24392, LVA_24091	HER_45853
OG0012372	LVA_24295	HER_45897
OG0012373	LVA_23266	HER_45833, HER_45832
OG0012374	LVA_23264	HER_45826
OG0012375	LVA_23262	HER_45825
OG0012376	LVA_23252	HER_45819
OG0012377	LVA_23239	HER_45809
OG0012378	LVA_23235	HER_45806
OG0012379	LVA_23234	HER_45805
OG0012380	LVA_23231	HER_45802
OG0012381	LVA_23224	HER_45796
OG0012382	LVA_23222	HER_45795
OG0012383	LVA_23221	HER_45794
OG0012384	LVA_23307	HER_45792
OG0012385	LVA_23308	HER_45790
OG0012386	LVA_23309	HER_45789
OG0012387	LVA_23314	HER_45783, HER_45774
OG0012389	LVA_23417, LVA_23318	HER_45761
OG0012390	LVA_23420, LVA_23321	HER_45758
OG0012391	LVA_24665	HER_45728, HER_45715
OG0012392	LVA_23295	HER_45737
OG0012393	LVA_23294	HER_45740
OG0012394	LVA_24622	HER_45741
OG0012395	LVA_24671	HER_45709
OG0012396	LVA_24670	HER_45723, HER_45710
OG0012397	LVA_24616	HER_45677
OG0012399	LVA_23595, LVA_23676	HER_45564
OG0012400	LVA_25212	HER_46284
OG0012401	LVA_23153	HER_46384
OG0012402	LVA_23158	HER_46389
OG0012403	LVA_25297	HER_46410
OG0012404	LVA_25296	HER_46409
OG0012405	LVA_25258	HER_46440
OG0012406	LVA_25232	HER_46454
OG0012407	LVA_25285	HER_46453
OG0012408	LVA_25279	HER_46451
OG0012409	LVA_25277	HER_46450
OG0012413	LVA_8066	HER_1064
OG0012415	LVA_14403	HER_41690
OG0012416	LVA_13183, LVA_22227, LVA_22859	HER_46489, HER_6379
OG0012417	LVA_13928, LVA_14359	HER_41893, HER_41894
OG0012418	LVA_14373	HER_41952
OG0012419	LVA_14083, LVA_14213	HER_41472
OG0012420	LVA_14611	HER_41400
OG0012422	LVA_14531	HER_41373
OG0012423	LVA_14897	HER_42332
OG0012424	LVA_14896	HER_42331
OG0012425	LVA_15524	HER_41995
OG0012427	LVA_14509	HER_41085
OG0012428	LVA_13707, LVA_13783	HER_41193, HER_41209
OG0012429	LVA_14591	HER_41201
OG0012430	LVA_14587	HER_41203
OG0012432	LVA_14746	HER_42161
OG0012433	LVA_15186	HER_43019
OG0012434	LVA_15329, LVA_15456	HER_42486, HER_42475
OG0012435	LVA_15460, LVA_15332	HER_42460
OG0012437	LVA_15467, LVA_15340	HER_42445
OG0012439	LVA_14039, LVA_14261	HER_42794
OG0012440	LVA_14045	HER_42784
OG0012441	LVA_14721	HER_42764
OG0012443	LVA_14726	HER_42758
OG0012444	LVA_15074	HER_43779
OG0012445	LVA_15045	HER_43766
OG0012446	LVA_15044	HER_43765
OG0012447	LVA_15041	HER_43763
OG0012448	LVA_15037	HER_43760
OG0012449	LVA_15036	HER_43759
OG0012450	LVA_15025	HER_43728
OG0012451	LVA_14412	HER_43621
OG0012452	LVA_14409	HER_43625
OG0012453	LVA_13884	HER_43632
OG0012454	LVA_15259, LVA_15279	HER_43640
OG0012456	LVA_6017	HER_4638, HER_4621, HER_32370
OG0012457	LVA_15151	HER_44129
OG0012458	LVA_14973	HER_44244
OG0012459	LVA_14974	HER_44243
OG0012462	LVA_3865	HER_18822
OG0012466	LVA_5457	HER_13983
OG0012467	LVA_4991	HER_14089, HER_14100, HER_14104
OG0012468	LVA_25797	HER_1478
OG0012470	LVA_5342	HER_13819
OG0012471	LVA_5333	HER_13841
OG0012472	LVA_5327	HER_13851
OG0012473	LVA_5228	HER_13761
OG0012474	LVA_5229	HER_13778
OG0012475	LVA_5244	HER_13781
OG0012476	LVA_6047, LVA_6006	HER_13684
OG0012477	LVA_6282, LVA_6374	HER_13395
OG0012479	LVA_5940	HER_13298
OG0012480	LVA_5938	HER_13300
OG0012481	LVA_5667	HER_13515
OG0012482	LVA_5668	HER_13514
OG0012483	LVA_5673	HER_13512
OG0012484	LVA_5674	HER_13504
OG0012486	LVA_5871	HER_13559
OG0012487	LVA_5865	HER_13566
OG0012488	LVA_5859	HER_13585
OG0012489	LVA_6420, LVA_6239	HER_13588
OG0012490	LVA_6419, LVA_6241	HER_13590
OG0012491	LVA_5428	HER_13067
OG0012492	LVA_5429	HER_13066
OG0012493	LVA_5430	HER_13065
OG0012494	LVA_5761	HER_13004
OG0012495	LVA_5768	HER_13010
OG0012498	LVA_5820	HER_12816
OG0012499	LVA_5819	HER_12815
OG0012502	LVA_5185	HER_12465
OG0012503	LVA_5184	HER_12462
OG0012504	LVA_5183	HER_12463
OG0012505	LVA_5210	HER_12505
OG0012506	LVA_5980	HER_12509
OG0012507	LVA_5974	HER_12511
OG0012509	LVA_m28240, LVA_24285	HER_12933
OG0012510	LVA_5926	HER_12218
OG0012512	LVA_5984	HER_12252
OG0012513	LVA_5546, LVA_5584	HER_12195
OG0012514	LVA_5965	HER_12125
OG0012515	LVA_5960	HER_12121
OG0012520	LVA_22283, LVA_22258	HER_8665
OG0012521	LVA_14384	HER_41961
OG0012522	LVA_4611	HER_17209
OG0012523	LVA_8063	HER_33142
OG0012524	LVA_8062	HER_33143
OG0012525	LVA_8388	HER_33153
OG0012526	LVA_17705	HER_14807
OG0012527	LVA_17699	HER_14821
OG0012529	LVA_18579	HER_14865
OG0012530	LVA_18586	HER_14868
OG0012531	LVA_18293	HER_14894, HER_14886
OG0012532	LVA_18287	HER_14900
OG0012533	LVA_18286	HER_14903
OG0012534	LVA_18283	HER_14907
OG0012535	LVA_18273	HER_14941
OG0012537	LVA_18348	HER_14379
OG0012538	LVA_15590, LVA_15571	HER_18756, HER_185
OG0012539	LVA_17308	HER_15017
OG0012540	LVA_17667	HER_15175
OG0012541	LVA_17670	HER_15176
OG0012542	LVA_17671	HER_15177
OG0012544	LVA_18194	HER_15801
OG0012545	LVA_18191	HER_15804
OG0012546	LVA_18178	HER_15815
OG0012547	LVA_17419	HER_14722
OG0012548	LVA_17300	HER_14729
OG0012549	LVA_17732	HER_14759
OG0012551	LVA_17292	HER_14749
OG0012552	LVA_17796	HER_15569, HER_15523
OG0012553	LVA_17771	HER_15597
OG0012554	LVA_17762	HER_15664
OG0012556	LVA_17787	HER_15629
OG0012557	LVA_17745	HER_15690, HER_15687
OG0012558	LVA_11659, LVA_11662	HER_19465
OG0012559	LVA_17827	HER_15750
OG0012560	LVA_17828	HER_15752
OG0012561	LVA_17829	HER_15753
OG0012562	LVA_17831	HER_15755
OG0012563	LVA_18352	HER_15760
OG0012564	LVA_18353	HER_15761
OG0012565	LVA_18367	HER_15779, HER_15772
OG0012566	LVA_18370	HER_15795
OG0012567	LVA_18371	HER_15796
OG0012568	LVA_18126	HER_16529
OG0012569	LVA_18127	HER_16528
OG0012570	LVA_17355	HER_16525
OG0012571	LVA_18129	HER_16521
OG0012572	LVA_18465	HER_16478
OG0012573	LVA_18090	HER_16429
OG0012574	LVA_18087	HER_16424
OG0012575	LVA_18079	HER_16419
OG0012576	LVA_18078	HER_16416
OG0012577	LVA_18072	HER_16407
OG0012578	LVA_18071	HER_16406
OG0012579	LVA_18069	HER_16405
OG0012580	LVA_17389	HER_16401
OG0012581	LVA_17018	HER_16367
OG0012582	LVA_17115	HER_16348
OG0012583	LVA_17152	HER_16306
OG0012584	LVA_17155	HER_16303
OG0012585	LVA_17160	HER_16298
OG0012586	LVA_17167	HER_16292
OG0012587	LVA_17541	HER_16239, HER_16261
OG0012588	LVA_17559	HER_16228
OG0012589	LVA_17562	HER_16226
OG0012590	LVA_17564	HER_16225
OG0012591	LVA_17579	HER_16206
OG0012592	LVA_17580	HER_16205
OG0012593	LVA_17581	HER_16204
OG0012594	LVA_17587	HER_16196
OG0012595	LVA_17249	HER_16138
OG0012596	LVA_17250	HER_16137
OG0012597	LVA_17262	HER_16125
OG0012598	LVA_17267	HER_16124
OG0012599	LVA_17274	HER_16121
OG0012600	LVA_17277	HER_16114
OG0012601	LVA_17278	HER_16112
OG0012603	LVA_19862	HER_9673
OG0012604	LVA_17987	HER_15929
OG0012605	LVA_18452	HER_15842
OG0012606	LVA_18459	HER_15827
OG0012607	LVA_18538	HER_14649
OG0012608	LVA_18546	HER_14625
OG0012609	LVA_18565	HER_14624
OG0012610	LVA_18567	HER_14622
OG0012611	LVA_18569	HER_14621
OG0012612	LVA_18564	HER_14620
OG0012613	LVA_18547	HER_14594
OG0012614	LVA_17396	HER_14578
OG0012615	LVA_17412	HER_14560
OG0012616	LVA_17410	HER_14557
OG0012617	LVA_17409	HER_14556
OG0012618	LVA_17405	HER_14554
OG0012619	LVA_17903	HER_14552
OG0012620	LVA_17904	HER_14551
OG0012621	LVA_17908	HER_14548
OG0012622	LVA_17910	HER_14546
OG0012623	LVA_17911	HER_14545
OG0012624	LVA_17916	HER_14538
OG0012625	LVA_17930	HER_14518
OG0012626	LVA_17931	HER_14517
OG0012628	LVA_17966	HER_14469
OG0012629	LVA_17967	HER_14468
OG0012630	LVA_17978	HER_14434, HER_14445
OG0012631	LVA_17981	HER_14431
OG0012632	LVA_18438	HER_14430
OG0012633	LVA_18432	HER_14426
OG0012634	LVA_18222	HER_15394
OG0012635	LVA_18223	HER_15395
OG0012636	LVA_18225	HER_15404, HER_15397
OG0012637	LVA_17680	HER_15380
OG0012638	LVA_30058	HER_40178
OG0012639	LVA_18473	HER_15438, HER_15466
OG0012640	LVA_18476	HER_15443, HER_15469
OG0012641	LVA_7231	HER_25124
OG0012643	LVA_18509	HER_15513
OG0012644	LVA_18510	HER_15514
OG0012645	LVA_18397	HER_15300
OG0012646	LVA_18402	HER_15296
OG0012648	LVA_18260	HER_14947
OG0012649	LVA_18261	HER_14946
OG0012650	LVA_18172	HER_16863
OG0012651	LVA_17207	HER_16841
OG0012652	LVA_17206	HER_16838
OG0012653	LVA_17205	HER_16821
OG0012654	LVA_17200	HER_16820
OG0012656	LVA_24558	HER_16802, HER_16800
OG0012657	LVA_17454	HER_16796
OG0012658	LVA_17457	HER_16793
OG0012659	LVA_18161	HER_16679
OG0012660	LVA_18154	HER_16686
OG0012661	LVA_18152	HER_16688
OG0012662	LVA_18142	HER_16714
OG0012663	LVA_18171	HER_16747
OG0012664	LVA_17511	HER_16749
OG0012666	LVA_25338	HER_45339, HER_45342
OG0012667	LVA_25340	HER_45338
OG0012668	LVA_35128, LVA_35320, LVA_16522	HER_15073, HER_19508
OG0012669	LVA_24633	HER_45327
OG0012670	LVA_24635	HER_45325
OG0012671	LVA_24637	HER_45322
OG0012672	LVA_24641	HER_45316
OG0012673	LVA_24645	HER_45310
OG0012674	LVA_24646	HER_45309
OG0012675	LVA_24345, LVA_24046	HER_45295
OG0012676	LVA_24352, LVA_24054	HER_45284
OG0012677	LVA_24060, LVA_24358	HER_45255
OG0012678	LVA_24268, LVA_23970	HER_45217
OG0012679	LVA_24570	HER_45201
OG0012680	LVA_23669, LVA_23589	HER_45180
OG0012681	LVA_23578, LVA_23662	HER_45169
OG0012682	LVA_23812	HER_45155
OG0012683	LVA_25020	HER_45133
OG0012684	LVA_23822	HER_45142
OG0012685	LVA_25336	HER_45097
OG0012686	LVA_23424, LVA_23326	HER_45082
OG0012687	LVA_35675	HER_6309
OG0012688	LVA_2081	HER_47845, HER_45053
OG0012689	LVA_23336, LVA_23436	HER_45042
OG0012690	LVA_23440, LVA_23343	HER_45031
OG0012691	LVA_23449, LVA_23347	HER_45028
OG0012692	LVA_23455, LVA_23353	HER_45021
OG0012693	LVA_23355, LVA_23459	HER_45018
OG0012694	LVA_24609	HER_44977
OG0012695	LVA_24589	HER_44969
OG0012696	LVA_24582	HER_44968
OG0012697	LVA_24584	HER_44967
OG0012698	LVA_24587	HER_44964
OG0012699	LVA_25342	HER_44962
OG0012700	LVA_23513, LVA_23401	HER_44959
OG0012701	LVA_24626	HER_44941
OG0012702	LVA_24525, LVA_24228	HER_44934
OG0012703	LVA_23806	HER_44903
OG0012704	LVA_36721	HER_7201
OG0012705	LVA_23804	HER_44902
OG0012706	LVA_23800	HER_44901
OG0012707	LVA_23794	HER_44890
OG0012708	LVA_23790	HER_44877
OG0012709	LVA_25310	HER_44858
OG0012710	LVA_26144	HER_21464, HER_35966
OG0012711	LVA_23208	HER_44790
OG0012712	LVA_23187	HER_44778
OG0012713	LVA_23189	HER_44770
OG0012714	LVA_23190	HER_44767
OG0012715	LVA_23194	HER_44764
OG0012716	LVA_23756	HER_44727
OG0012717	LVA_23777	HER_44721
OG0012718	LVA_23779	HER_44709
OG0012719	LVA_23754	HER_44695
OG0012720	LVA_23753	HER_44694
OG0012721	LVA_23710	HER_44567
OG0012722	LVA_24408	HER_44533
OG0012724	LVA_24099, LVA_24400	HER_44556
OG0012725	LVA_17375	HER_45449
OG0012727	LVA_24578	HER_45432
OG0012728	LVA_24488, LVA_24187	HER_45481
OG0012729	LVA_24159, LVA_24460	HER_45516
OG0012730	LVA_25186	HER_46336, HER_46313
OG0012731	LVA_25184	HER_46338
OG0012732	LVA_25183	HER_46339
OG0012733	LVA_25175	HER_46345, HER_46349
OG0012734	LVA_25097	HER_46359
OG0012735	LVA_25098	HER_46363
OG0012736	LVA_24712	HER_46235
OG0012737	LVA_24714	HER_46225
OG0012738	LVA_24716	HER_46218
OG0012739	LVA_24728	HER_46210
OG0012740	LVA_24729	HER_46209
OG0012741	LVA_24743	HER_46190
OG0012742	LVA_24748	HER_46187
OG0012743	LVA_24751	HER_46185
OG0012744	LVA_24752	HER_46184
OG0012745	LVA_24754	HER_46182
OG0012746	LVA_23892	HER_46145
OG0012747	LVA_23893	HER_46146
OG0012748	LVA_23894	HER_46149
OG0012749	LVA_23895	HER_46150
OG0012750	LVA_24308, LVA_24012	HER_46085
OG0012752	LVA_25011	HER_46043
OG0012753	LVA_24948	HER_46030
OG0012754	LVA_23300	HER_46021
OG0012755	LVA_23302	HER_46019
OG0012756	LVA_23303	HER_46018
OG0012757	LVA_23220	HER_46010
OG0012758	LVA_23218	HER_46008
OG0012759	LVA_23217	HER_46002
OG0012760	LVA_23912	HER_45905
OG0012762	LVA_12656	HER_22096
OG0012763	LVA_29997	HER_37454
OG0012764	LVA_5223	HER_12423
OG0012765	LVA_4775	HER_19288
OG0012766	LVA_36888	HER_7593, HER_7592
OG0012767	LVA_36499	HER_7571, HER_7564
OG0012768	LVA_36907	HER_7583
OG0012769	LVA_36999	HER_7550
OG0012770	LVA_36272	HER_7661, HER_7673
OG0012771	LVA_36333	HER_7679
OG0012772	LVA_36334	HER_7680
OG0012773	LVA_36883	HER_7699
OG0012774	LVA_36886	HER_7693
OG0012775	LVA_35807	HER_6740
OG0012776	LVA_35801	HER_6759
OG0012777	LVA_35799	HER_6760
OG0012778	LVA_35793	HER_6763
OG0012779	LVA_35790	HER_6767
OG0012780	LVA_35789	HER_6768
OG0012781	LVA_36471	HER_6774
OG0012782	LVA_36647	HER_6813
OG0012783	LVA_36313	HER_6833
OG0012784	LVA_36314	HER_6856, HER_6838
OG0012785	LVA_36318	HER_6869
OG0012786	LVA_36260	HER_6883
OG0012788	LVA_36226	HER_6932
OG0012789	LVA_35566	HER_6963
OG0012790	LVA_35576	HER_6970
OG0012791	LVA_35581	HER_6985
OG0012792	LVA_36769	HER_7023, HER_7062
OG0012793	LVA_36750	HER_7079
OG0012794	LVA_36736	HER_7095
OG0012795	LVA_11873, LVA_36295	HER_7103
OG0012797	LVA_36711	HER_7158
OG0012798	LVA_36702	HER_7183
OG0012799	LVA_36971	HER_7189
OG0012800	LVA_36972	HER_7190
OG0012801	LVA_35923, LVA_36086	HER_7215
OG0012802	LVA_36215	HER_7417
OG0012803	LVA_36205	HER_7409
OG0012804	LVA_36206	HER_7410
OG0012805	LVA_36208	HER_7414
OG0012806	LVA_36203	HER_7404
OG0012808	LVA_36378	HER_7354
OG0012809	LVA_36379	HER_7353
OG0012811	LVA_36066, LVA_35909	HER_7473, HER_7455
