"gene_1","gene_2","species","coex","hpf"
"delta","gcm","Lv",0.164563905650027,16
"delta","gcm","Lv",0.121285627653123,20
"delta","soxC","Lv",395,24
"delta","soxC","Lv",2.63254113345521,6
"delta","soxC","Lv",2.10304942166141,9
"delta","soxC","Lv",0.645494448747741,12
"delta","soxC","Lv",0.536672629695885,16
"delta","soxC","Lv",0.603400987383434,20
"delta","soxC","Lv",0.606428138265616,24
"delta","tgif","Lv",396,6
"delta","tgif","Lv",0.859232175502742,9
"delta","tgif","Lv",4.16403785488959,12
"delta","tgif","Lv",3.30493157758843,16
"delta","tgif","Lv",2.77280858676208,20
"delta","tgif","Lv",1.97476686780033,24
"delta","tgif","Lv",1.03092783505155,6
"c-lectin","delta","Lv",397,9
"c-lectin","delta","Lv",0.676416819012797,12
"c-lectin","delta","Lv",3.99579390115668,16
"c-lectin","delta","Lv",0.72295378259747,20
"c-lectin","delta","Lv",0.178890876565295,24
"c-lectin","delta","Lv",0.109709270433352,6
"c-lectin","delta","Lv",0.303214069132808,9
"delta","msp130L","Lv",398,12
"delta","msp130L","Lv",0.56672760511883,16
"delta","msp130L","Lv",2.71293375394322,20
"delta","msp130L","Lv",0.361476891298735,24
"delta","msp130L","Lv",0,6
"delta","msp130L","Lv",0.164563905650027,9
"delta","msp130L","Lv",0,12
"delta","hesC","Lv",399,16
"delta","hesC","Lv",3.47349177330896,20
"delta","hesC","Lv",2.6919032597266,24
"delta","hesC","Lv",4.44100180738446,6
"delta","hesC","Lv",1.61001788908766,9
"delta","hesC","Lv",0.877674163466813,12
"delta","hesC","Lv",0.606428138265616,16
"delta","prox","Lv",400,20
"delta","prox","Lv",0,24
"delta","prox","Lv",0,6
"delta","prox","Lv",0,9
"delta","prox","Lv",0,12
"delta","prox","Lv",0,16
"delta","prox","Lv",0,20
"delta","ism","Lv",401,24
"delta","ism","Lv",0,6
"delta","ism","Lv",0,9
"delta","ism","Lv",0,12
"delta","ism","Lv",0,16
"delta","ism","Lv",0,20
"delta","ism","Lv",0,24
"delta","foxN2","Lv",402,6
"delta","foxN2","Lv",5.19195612431444,9
"delta","foxN2","Lv",15.0998948475289,12
"delta","foxN2","Lv",7.12625871417506,16
"delta","foxN2","Lv",1.78890876565295,20
"delta","foxN2","Lv",1.53592978606692,24
"delta","foxN2","Lv",1.75864160097028,6
"delta","foxO","Lv",403,9
"delta","foxO","Lv",1.04204753199269,12
"delta","foxO","Lv",1.97686645636172,16
"delta","foxO","Lv",1.42008778724503,20
"delta","foxO","Lv",0.0894454382826475,24
"delta","foxO","Lv",0.603400987383434,6
"delta","foxO","Lv",0.363856882959369,9
"delta","scl","Lv",404,12
"delta","scl","Lv",0.292504570383912,16
"delta","scl","Lv",4.66876971608833,20
"delta","scl","Lv",4.286083139685,24
"delta","scl","Lv",2.95169946332737,6
"delta","scl","Lv",1.8102029621503,9
"delta","scl","Lv",0.363856882959369,12
"delta","elav","Lv",405,16
"delta","elav","Lv",0,20
"delta","elav","Lv",0,24
"delta","elav","Lv",0,6
"delta","elav","Lv",0,9
"delta","elav","Lv",0,12
"delta","elav","Lv",0,16
"fgf","six1/2","Lv",406,20
"fgf","six1/2","Lv",0.127970749542962,24
"fgf","six1/2","Lv",0.0420609884332281,6
"fgf","six1/2","Lv",1.36844823134521,9
"fgf","six1/2","Lv",0.894454382826476,12
"fgf","six1/2","Lv",0.767964893033461,16
"fgf","six1/2","Lv",0.7883565797453,20
"six1/2","vegfr","Lv",407,24
"six1/2","vegfr","Lv",0.0182815356489945,6
"six1/2","vegfr","Lv",0.0420609884332281,9
"six1/2","vegfr","Lv",0.67131422669765,12
"six1/2","vegfr","Lv",1.07334525939177,16
"six1/2","vegfr","Lv",0.987383433900165,20
"six1/2","vegfr","Lv",0.0606428138265615,24
"pks2","six1/2","Lv",408,6
"pks2","six1/2","Lv",0,9
"pks2","six1/2","Lv",0.021030494216614,12
"pks2","six1/2","Lv",0.335657113348825,16
"pks2","six1/2","Lv",0.178890876565295,20
"pks2","six1/2","Lv",0.0548546352166758,24
"pks2","six1/2","Lv",0,6
"six1/2","tbr","Lv",409,9
"six1/2","tbr","Lv",0.76782449725777,12
"six1/2","tbr","Lv",0.294426919032597,16
"six1/2","tbr","Lv",4.0278853601859,20
"six1/2","tbr","Lv",2.50447227191413,24
"six1/2","tbr","Lv",0.987383433900165,6
"six1/2","tbr","Lv",0,9
"six1/2","wnt1","Lv",410,12
"six1/2","wnt1","Lv",0.219378427787934,16
"six1/2","wnt1","Lv",0.147213459516299,20
"six1/2","wnt1","Lv",0.438936225148464,24
"six1/2","wnt1","Lv",0.447227191413238,6
"six1/2","wnt1","Lv",0.383982446516731,9
"six1/2","wnt1","Lv",0.485142510612492,12
"ets1","six1/2","Lv",411,16
"ets1","six1/2","Lv",0.56672760511883,20
"ets1","six1/2","Lv",0.10515247108307,24
"ets1","six1/2","Lv",1.18770978569584,6
"ets1","six1/2","Lv",1.52057245080501,9
"ets1","six1/2","Lv",0.65825562260011,12
"ets1","six1/2","Lv",0.121285627653123,16
"erg","six1/2","Lv",412,20
"erg","six1/2","Lv",0,24
"erg","six1/2","Lv",0,6
"erg","six1/2","Lv",0,9
"erg","six1/2","Lv",0,12
"erg","six1/2","Lv",0,16
"erg","six1/2","Lv",0,20
"six1/2","sm37","Lv",413,24
"six1/2","sm37","Lv",0,6
"six1/2","sm37","Lv",0,9
"six1/2","sm37","Lv",0.464756003098373,12
"six1/2","sm37","Lv",0.35778175313059,16
"six1/2","sm37","Lv",0.219418540866703,20
"six1/2","sm37","Lv",0.181928441479685,24
"six1/2","sm50","Lv",414,6
"six1/2","sm50","Lv",0,9
"six1/2","sm50","Lv",0,12
"six1/2","sm50","Lv",0.309837335398916,16
"six1/2","sm50","Lv",0.268336314847943,20
"six1/2","sm50","Lv",0.219418540866703,24
"six1/2","sm50","Lv",0,6
"kirrelL","six1/2","Lv",415,9
"kirrelL","six1/2","Lv",0,12
"kirrelL","six1/2","Lv",0,16
"kirrelL","six1/2","Lv",0.0516395558998192,20
"kirrelL","six1/2","Lv",0.0894454382826475,24
"kirrelL","six1/2","Lv",0.0548546352166758,6
"kirrelL","six1/2","Lv",0,9
"foxB","six1/2","Lv",416,12
"foxB","six1/2","Lv",0.0182815356489945,16
"foxB","six1/2","Lv",0,20
"foxB","six1/2","Lv",0.387296669248644,24
"foxB","six1/2","Lv",0.178890876565295,6
"foxB","six1/2","Lv",0.0548546352166758,9
"foxB","six1/2","Lv",0.0606428138265615,12
"dri","six1/2","Lv",417,16
"dri","six1/2","Lv",0.109689213893967,20
"dri","six1/2","Lv",0.021030494216614,24
"dri","six1/2","Lv",0.619674670797831,6
"dri","six1/2","Lv",0.35778175313059,9
"dri","six1/2","Lv",1.31651124520022,12
"dri","six1/2","Lv",1.63735597331716,16
"hex","six1/2","Lv",418,20
"hex","six1/2","Lv",0.402193784277879,24
"hex","six1/2","Lv",0.0420609884332281,6
"hex","six1/2","Lv",1.49754712109476,9
"hex","six1/2","Lv",1.43112701252236,12
"hex","six1/2","Lv",1.15194733955019,16
"hex","six1/2","Lv",0.363856882959369,20
"irf4","six1/2","Lv",419,24
"irf4","six1/2","Lv",0,6
"irf4","six1/2","Lv",0,9
"irf4","six1/2","Lv",0.154918667699458,12
"irf4","six1/2","Lv",0.35778175313059,16
"irf4","six1/2","Lv",0.164563905650027,20
"irf4","six1/2","Lv",0,24
"mmp16","six1/2","Lv",420,6
"mmp16","six1/2","Lv",0,9
"mmp16","six1/2","Lv",0.021030494216614,12
"mmp16","six1/2","Lv",0.335657113348825,16
"mmp16","six1/2","Lv",0.715563506261181,20
"mmp16","six1/2","Lv",0.274273176083379,24
"mmp16","six1/2","Lv",0.0606428138265615,6
"pks1","six1/2","Lv",421,9
"pks1","six1/2","Lv",0,12
"pks1","six1/2","Lv",0.210304942166141,16
"pks1","six1/2","Lv",7.25535760392461,20
"pks1","six1/2","Lv",7.69230769230769,24
"pks1","six1/2","Lv",6.03400987383434,6
"pks1","six1/2","Lv",2.66828380836871,9
"gcm","six1/2","Lv",422,12
"gcm","six1/2","Lv",0.127970749542962,16
"gcm","six1/2","Lv",0.147213459516299,20
"gcm","six1/2","Lv",6.94552026852569,24
"gcm","six1/2","Lv",8.13953488372093,6
"gcm","six1/2","Lv",6.36313768513439,9
"gcm","six1/2","Lv",2.30442692540934,12
"six1/2","soxC","Lv",423,16
"six1/2","soxC","Lv",0.127970749542962,20
"six1/2","soxC","Lv",0.021030494216614,24
"six1/2","soxC","Lv",0.232378001549187,6
"six1/2","soxC","Lv",0.447227191413238,9
"six1/2","soxC","Lv",0.329127811300055,12
"six1/2","soxC","Lv",0.181928441479685,16
"six1/2","tgif","Lv",424,20
"six1/2","tgif","Lv",0.292504570383912,24
"six1/2","tgif","Lv",0.0420609884332281,6
"six1/2","tgif","Lv",2.01394268009295,9
"six1/2","tgif","Lv",3.7567084078712,12
"six1/2","tgif","Lv",4.05924300603401,16
"six1/2","tgif","Lv",1.5767131594906,20
"c-lectin","six1/2","Lv",425,24
"c-lectin","six1/2","Lv",0,6
"c-lectin","six1/2","Lv",0.021030494216614,9
"c-lectin","six1/2","Lv",0.361476891298735,12
"c-lectin","six1/2","Lv",0.268336314847943,16
"c-lectin","six1/2","Lv",0.219418540866703,20
"c-lectin","six1/2","Lv",0.242571255306246,24
"msp130L","six1/2","Lv",426,6
"msp130L","six1/2","Lv",0.036563071297989,9
"msp130L","six1/2","Lv",0.021030494216614,12
"msp130L","six1/2","Lv",0.180738445649367,16
"msp130L","six1/2","Lv",0.178890876565295,20
"msp130L","six1/2","Lv",0.164563905650027,24
"msp130L","six1/2","Lv",0.0606428138265615,6
"hesC","six1/2","Lv",427,9
"hesC","six1/2","Lv",0.786106032906764,12
"hesC","six1/2","Lv",0.0630914826498422,16
"hesC","six1/2","Lv",2.86599535243997,20
"hesC","six1/2","Lv",1.61001788908766,24
"hesC","six1/2","Lv",0.548546352166758,6
"hesC","six1/2","Lv",0.242571255306246,9
"prox","six1/2","Lv",428,12
"prox","six1/2","Lv",0,16
"prox","six1/2","Lv",0,20
"prox","six1/2","Lv",0,24
"prox","six1/2","Lv",0,6
"prox","six1/2","Lv",0,9
"prox","six1/2","Lv",0,12
"ism","six1/2","Lv",429,16
"ism","six1/2","Lv",0,20
"ism","six1/2","Lv",0,24
"ism","six1/2","Lv",0,6
"ism","six1/2","Lv",0,9
"ism","six1/2","Lv",0,12
"ism","six1/2","Lv",0,16
"foxN2","six1/2","Lv",430,20
"foxN2","six1/2","Lv",0.182815356489945,24
"foxN2","six1/2","Lv",0.315457413249211,6
"foxN2","six1/2","Lv",5.0864962561322,9
"foxN2","six1/2","Lv",3.48837209302326,12
"foxN2","six1/2","Lv",2.57816785518376,16
"foxN2","six1/2","Lv",0.970285021224985,20
"foxO","six1/2","Lv",431,24
"foxO","six1/2","Lv",0.219378427787934,6
"foxO","six1/2","Lv",0.0420609884332281,9
"foxO","six1/2","Lv",1.29098889749548,12
"foxO","six1/2","Lv",1.16279069767442,16
"foxO","six1/2","Lv",0.713110257816785,20
"foxO","six1/2","Lv",0.181928441479685,24
"scl","six1/2","Lv",432,6
"scl","six1/2","Lv",0.0182815356489945,9
"scl","six1/2","Lv",0.0841219768664563,12
"scl","six1/2","Lv",1.70410534469404,16
"scl","six1/2","Lv",1.78890876565295,20
"scl","six1/2","Lv",1.20680197476687,24
"scl","six1/2","Lv",0.121285627653123,6
"elav","six1/2","Lv",433,9
"elav","six1/2","Lv",0,12
"elav","six1/2","Lv",0,16
"elav","six1/2","Lv",0,20
"elav","six1/2","Lv",0,24
"elav","six1/2","Lv",0,6
"elav","six1/2","Lv",0,9
"delta","six1/2","Lv",434,12
"delta","six1/2","Lv",0.182815356489945,16
"delta","six1/2","Lv",0.252365930599369,20
"delta","six1/2","Lv",4.46682158533437,24
"delta","six1/2","Lv",1.61001788908766,6
"delta","six1/2","Lv",0.713110257816785,9
"delta","six1/2","Lv",0.606428138265616,12
"css2","fgf","Lv",435,16
"css2","fgf","Lv",1.70018281535649,20
"css2","fgf","Lv",4.31125131440589,24
"css2","fgf","Lv",2.45287890524141,6
"css2","fgf","Lv",1.96779964221825,9
"css2","fgf","Lv",1.42622051563357,12
"css2","fgf","Lv",0.848999393571862,16
"css2","vegfr","Lv",436,20
"css2","vegfr","Lv",0.127970749542962,24
"css2","vegfr","Lv",1.87171398527865,6
"css2","vegfr","Lv",0.929512006196747,9
"css2","vegfr","Lv",0.35778175313059,12
"css2","vegfr","Lv",0.822819528250137,16
"css2","vegfr","Lv",0.0606428138265615,20
"css2","pks2","Lv",437,24
"css2","pks2","Lv",0.0182815356489945,6
"css2","pks2","Lv",1.00946372239748,9
"css2","pks2","Lv",0.335657113348825,12
"css2","pks2","Lv",0.268336314847943,16
"css2","pks2","Lv",0.0548546352166758,20
"css2","pks2","Lv",0,24
"css2","tbr","Lv",438,6
"css2","tbr","Lv",5.85009140767824,9
"css2","tbr","Lv",7.27655099894848,12
"css2","tbr","Lv",3.53730957913762,16
"css2","tbr","Lv",1.34168157423971,20
"css2","tbr","Lv",0.603400987383434,24
"css2","tbr","Lv",0.0606428138265615,6
"css2","wnt1","Lv",439,9
"css2","wnt1","Lv",3.0164533820841,12
"css2","wnt1","Lv",7.78128286014721,16
"css2","wnt1","Lv",1.3426284533953,20
"css2","wnt1","Lv",0.626118067978533,24
"css2","wnt1","Lv",0.438837081733407,6
"css2","wnt1","Lv",0.606428138265616,9
"css2","ets1","Lv",440,12
"css2","ets1","Lv",4.84460694698355,16
"css2","ets1","Lv",4.83701366982124,20
"css2","ets1","Lv",1.21352956364575,24
"css2","ets1","Lv",0.983899821109123,6
"css2","ets1","Lv",0.65825562260011,9
"css2","ets1","Lv",0.242571255306246,12
"css2","erg","Lv",441,16
"css2","erg","Lv",0,20
"css2","erg","Lv",0,24
"css2","erg","Lv",0,6
"css2","erg","Lv",0,9
"css2","erg","Lv",0,12
"css2","erg","Lv",0,16
"css2","sm37","Lv",442,20
"css2","sm37","Lv",0,24
"css2","sm37","Lv",0.10515247108307,6
"css2","sm37","Lv",0.413116447198554,9
"css2","sm37","Lv",0.447227191413238,12
"css2","sm37","Lv",0.274273176083379,16
"css2","sm37","Lv",0.181928441479685,20
"css2","sm50","Lv",443,24
"css2","sm50","Lv",0.0182815356489945,6
"css2","sm50","Lv",0.168243953732913,9
"css2","sm50","Lv",0.335657113348825,12
"css2","sm50","Lv",0.35778175313059,16
"css2","sm50","Lv",0.164563905650027,20
"css2","sm50","Lv",0,24
"css2","kirrelL","Lv",444,6
"css2","kirrelL","Lv",0,9
"css2","kirrelL","Lv",0,12
"css2","kirrelL","Lv",0.0516395558998192,16
"css2","kirrelL","Lv",0.0894454382826475,20
"css2","kirrelL","Lv",0.0548546352166758,24
"css2","kirrelL","Lv",0,6
"css2","foxB","Lv",445,9
"css2","foxB","Lv",0.073126142595978,12
"css2","foxB","Lv",0.0420609884332281,16
"css2","foxB","Lv",0.387296669248644,20
"css2","foxB","Lv",0,24
"css2","foxB","Lv",0.164563905650027,6
"css2","foxB","Lv",0.0606428138265615,9
"css2","dri","Lv",446,12
"css2","dri","Lv",1.46252285191956,16
"css2","dri","Lv",1.36698212407992,20
"css2","dri","Lv",0.852052672347018,24
"css2","dri","Lv",1.25223613595707,6
"css2","dri","Lv",2.24904004388371,9
"css2","dri","Lv",1.94057004244997,12
"css2","hex","Lv",447,16
"css2","hex","Lv",2.70566727605119,20
"css2","hex","Lv",2.06098843322818,24
"css2","hex","Lv",1.16189000774593,6
"css2","hex","Lv",0.447227191413238,9
"css2","hex","Lv",0.822819528250137,12
"css2","hex","Lv",0.485142510612492,16
"css2","irf4","Lv",448,20
"css2","irf4","Lv",0.036563071297989,24
"css2","irf4","Lv",0.0841219768664563,6
"css2","irf4","Lv",0.0774593338497289,9
"css2","irf4","Lv",0.178890876565295,12
"css2","irf4","Lv",0.493691716950082,16
"css2","irf4","Lv",0,20
"css2","mmp16","Lv",449,24
"css2","mmp16","Lv",0.182815356489945,6
"css2","mmp16","Lv",0.588853838065195,9
"css2","mmp16","Lv",0.490575781048283,12
"css2","mmp16","Lv",0.35778175313059,16
"css2","mmp16","Lv",0.219418540866703,20
"css2","mmp16","Lv",0.121285627653123,24
"css2","pks1","Lv",450,6
"css2","pks1","Lv",0.255941499085923,9
"css2","pks1","Lv",3.44900105152471,12
"css2","pks1","Lv",4.69919958688355,16
"css2","pks1","Lv",3.84615384615385,20
"css2","pks1","Lv",2.19418540866703,24
"css2","pks1","Lv",1.39478471801092,6
"css2","gcm","Lv",451,9
"css2","gcm","Lv",1.31627056672761,12
"css2","gcm","Lv",4.24815983175605,16
"css2","gcm","Lv",4.62174025303382,20
"css2","gcm","Lv",3.93559928443649,24
"css2","gcm","Lv",2.19418540866703,6
"css2","gcm","Lv",0.970285021224985,9
"css2","soxC","Lv",452,12
"css2","soxC","Lv",1.57221206581353,16
"css2","soxC","Lv",1.61934805467929,20
"css2","soxC","Lv",0.490575781048283,24
"css2","soxC","Lv",0.35778175313059,6
"css2","soxC","Lv",0.438837081733407,9
"css2","soxC","Lv",0.242571255306246,12
"css2","tgif","Lv",453,16
"css2","tgif","Lv",2.41316270566728,20
"css2","tgif","Lv",1.6403785488959,24
"css2","tgif","Lv",2.37541957139169,6
"css2","tgif","Lv",2.14669051878354,9
"css2","tgif","Lv",2.57816785518376,12
"css2","tgif","Lv",1.09157064887811,16
"c-lectin","css2","Lv",454,20
"c-lectin","css2","Lv",0.585009140767825,24
"c-lectin","css2","Lv",1.09358569926393,6
"c-lectin","css2","Lv",0.361476891298735,9
"c-lectin","css2","Lv",0.35778175313059,12
"c-lectin","css2","Lv",0.329127811300055,16
"c-lectin","css2","Lv",0.121285627653123,20
"css2","msp130L","Lv",455,24
"css2","msp130L","Lv",0.347349177330896,6
"css2","msp130L","Lv",0.778128286014721,9
"css2","msp130L","Lv",0.361476891298735,12
"css2","msp130L","Lv",0.0894454382826475,16
"css2","msp130L","Lv",0.219418540866703,20
"css2","msp130L","Lv",0.121285627653123,24
"css2","hesC","Lv",456,6
"css2","hesC","Lv",7.0018281535649,9
"css2","hesC","Lv",5.80441640378549,12
"css2","hesC","Lv",5.21559514588175,16
"css2","hesC","Lv",2.23613595706619,20
"css2","hesC","Lv",0.822819528250137,24
"css2","hesC","Lv",0.242571255306246,6
"css2","prox","Lv",457,9
"css2","prox","Lv",0,12
"css2","prox","Lv",0,16
"css2","prox","Lv",0,20
"css2","prox","Lv",0,24
"css2","prox","Lv",0,6
"css2","prox","Lv",0,9
"css2","ism","Lv",458,12
"css2","ism","Lv",0,16
"css2","ism","Lv",0,20
"css2","ism","Lv",0,24
"css2","ism","Lv",0,6
"css2","ism","Lv",0,9
"css2","ism","Lv",0,12
"css2","foxN2","Lv",459,16
"css2","foxN2","Lv",2.79707495429616,20
"css2","foxN2","Lv",8.8117770767613,24
"css2","foxN2","Lv",4.72501936483346,6
"css2","foxN2","Lv",2.05724508050089,9
"css2","foxN2","Lv",2.13933077345036,12
"css2","foxN2","Lv",1.03092783505155,16
"css2","foxO","Lv",460,20
"css2","foxO","Lv",1.62705667276051,24
"css2","foxO","Lv",2.46056782334385,6
"css2","foxO","Lv",1.36844823134521,9
"css2","foxO","Lv",1.34168157423971,12
"css2","foxO","Lv",0.822819528250137,16
"css2","foxO","Lv",0.121285627653123,20
"css2","scl","Lv",461,24
"css2","scl","Lv",0.164533820840951,6
"css2","scl","Lv",2.03995793901157,9
"css2","scl","Lv",1.42008778724503,12
"css2","scl","Lv",0.894454382826476,16
"css2","scl","Lv",0.767964893033461,20
"css2","scl","Lv",0.181928441479685,24
"css2","elav","Lv",462,6
"css2","elav","Lv",0,9
"css2","elav","Lv",0,12
"css2","elav","Lv",0,16
"css2","elav","Lv",0,20
"css2","elav","Lv",0,24
"css2","elav","Lv",0,6
"css2","delta","Lv",463,9
"css2","delta","Lv",2.41316270566728,12
"css2","delta","Lv",6.89800210304942,16
"css2","delta","Lv",3.53730957913762,20
"css2","delta","Lv",0.983899821109123,24
"css2","delta","Lv",0.329127811300055,6
"css2","delta","Lv",0.667070952092177,9
"css2","six1/2","Lv",464,12
"css2","six1/2","Lv",0.347349177330896,16
"css2","six1/2","Lv",0.147213459516299,20
"css2","six1/2","Lv",3.92460624838626,24
"css2","six1/2","Lv",4.02504472271914,6
"css2","six1/2","Lv",2.52331321996709,9
"css2","six1/2","Lv",1.27349909035779,12
"ese","fgf","Lv",465,16
"ese","fgf","Lv",2.35831809872029,20
"ese","fgf","Lv",4.73186119873817,24
"ese","fgf","Lv",6.09346759617867,6
"ese","fgf","Lv",3.30948121645796,9
"ese","fgf","Lv",1.86505759736698,12
"ese","fgf","Lv",1.03092783505155,16
"ese","vegfr","Lv",466,20
"ese","vegfr","Lv",0.219378427787934,24
"ese","vegfr","Lv",2.10304942166141,6
"ese","vegfr","Lv",1.36844823134521,9
"ese","vegfr","Lv",1.61001788908766,12
"ese","vegfr","Lv",1.48107515085025,16
"ese","vegfr","Lv",0.0606428138265615,20
"ese","pks2","Lv",467,24
"ese","pks2","Lv",0,6
"ese","pks2","Lv",0.357518401682439,9
"ese","pks2","Lv",0.309837335398916,12
"ese","pks2","Lv",0.268336314847943,16
"ese","pks2","Lv",0.0548546352166758,20
"ese","pks2","Lv",0,24
"ese","tbr","Lv",468,6
"ese","tbr","Lv",12.9798903107861,9
"ese","tbr","Lv",12.1976866456362,12
"ese","tbr","Lv",5.39633359153111,16
"ese","tbr","Lv",3.39892665474061,20
"ese","tbr","Lv",1.5907844212836,24
"ese","tbr","Lv",0.121285627653123,6
"ese","wnt1","Lv",469,9
"ese","wnt1","Lv",5.92321755027422,12
"ese","wnt1","Lv",12.9547844374343,16
"ese","wnt1","Lv",1.83320423444358,20
"ese","wnt1","Lv",0.447227191413238,24
"ese","wnt1","Lv",0.383982446516731,6
"ese","wnt1","Lv",0.485142510612492,9
"ese","ets1","Lv",470,12
"ese","ets1","Lv",11.3893967093236,16
"ese","ets1","Lv",6.20399579390116,20
"ese","ets1","Lv",3.58894913503744,24
"ese","ets1","Lv",3.66726296958855,6
"ese","ets1","Lv",2.74273176083379,9
"ese","ets1","Lv",0.242571255306246,12
"erg","ese","Lv",471,16
"erg","ese","Lv",0,20
"erg","ese","Lv",0,24
"erg","ese","Lv",0,6
"erg","ese","Lv",0,9
"erg","ese","Lv",0,12
"erg","ese","Lv",0,16
"ese","sm37","Lv",472,20
"ese","sm37","Lv",0,24
"ese","sm37","Lv",0.0420609884332281,6
"ese","sm37","Lv",0.981151562096566,9
"ese","sm37","Lv",0.35778175313059,12
"ese","sm37","Lv",0.219418540866703,16
"ese","sm37","Lv",0.181928441479685,20
"ese","sm50","Lv",473,24
"ese","sm50","Lv",0.0182815356489945,6
"ese","sm50","Lv",0.0630914826498422,9
"ese","sm50","Lv",0.387296669248644,12
"ese","sm50","Lv",0.268336314847943,16
"ese","sm50","Lv",0.109709270433352,20
"ese","sm50","Lv",0,24
"ese","kirrelL","Lv",474,6
"ese","kirrelL","Lv",0,9
"ese","kirrelL","Lv",0,12
"ese","kirrelL","Lv",0.0774593338497289,16
"ese","kirrelL","Lv",0.0894454382826475,20
"ese","kirrelL","Lv",0,24
"ese","kirrelL","Lv",0,6
"ese","foxB","Lv",475,9
"ese","foxB","Lv",0.329067641681901,12
"ese","foxB","Lv",0.0420609884332281,16
"ese","foxB","Lv",0.516395558998193,20
"ese","foxB","Lv",0.0894454382826475,24
"ese","foxB","Lv",0.0548546352166758,6
"ese","foxB","Lv",0.0606428138265615,9
"dri","ese","Lv",476,12
"dri","ese","Lv",2.79707495429616,16
"dri","ese","Lv",0.82018927444795,20
"dri","ese","Lv",1.80738445649367,24
"dri","ese","Lv",2.95169946332737,6
"dri","ese","Lv",4.7723532638508,9
"dri","ese","Lv",2.72892662219527,12
"ese","hex","Lv",477,16
"ese","hex","Lv",7.29433272394881,20
"ese","hex","Lv",2.46056782334385,24
"ese","hex","Lv",3.89878647043635,6
"ese","hex","Lv",3.48837209302326,9
"ese","hex","Lv",4.22380691168404,12
"ese","hex","Lv",0.606428138265616,16
"ese","irf4","Lv",478,20
"ese","irf4","Lv",0.0914076782449725,24
"ese","irf4","Lv",0.10515247108307,6
"ese","irf4","Lv",0.387296669248644,9
"ese","irf4","Lv",2.05724508050089,12
"ese","irf4","Lv",1.70049369171695,16
"ese","irf4","Lv",0.303214069132808,20
"ese","mmp16","Lv",479,24
"ese","mmp16","Lv",0.511882998171846,6
"ese","mmp16","Lv",0.56782334384858,9
"ese","mmp16","Lv",0.619674670797831,12
"ese","mmp16","Lv",0.626118067978533,16
"ese","mmp16","Lv",0.274273176083379,20
"ese","mmp16","Lv",0.181928441479685,24
"ese","pks1","Lv",480,6
"ese","pks1","Lv",0.310786106032907,9
"ese","pks1","Lv",4.9211356466877,12
"ese","pks1","Lv",3.27911179963852,16
"ese","pks1","Lv",0.805008944543828,20
"ese","pks1","Lv",0.767964893033461,24
"ese","pks1","Lv",0.242571255306246,6
"ese","gcm","Lv",481,9
"ese","gcm","Lv",3.16270566727605,12
"ese","gcm","Lv",7.67613038906414,16
"ese","gcm","Lv",3.43403046733798,20
"ese","gcm","Lv",1.16279069767442,24
"ese","gcm","Lv",0.65825562260011,6
"ese","gcm","Lv",0.121285627653123,9
"ese","soxC","Lv",482,12
"ese","soxC","Lv",3.18098720292505,16
"ese","soxC","Lv",2.20820189274448,20
"ese","soxC","Lv",1.13607022979602,24
"ese","soxC","Lv",0.894454382826476,6
"ese","soxC","Lv",0.329127811300055,9
"ese","soxC","Lv",0.121285627653123,12
"ese","tgif","Lv",483,16
"ese","tgif","Lv",4.38756855575868,20
"ese","tgif","Lv",1.38801261829653,24
"ese","tgif","Lv",3.12419313193907,6
"ese","tgif","Lv",4.65116279069767,9
"ese","tgif","Lv",3.07185957213385,12
"ese","tgif","Lv",0.667070952092177,16
"c-lectin","ese","Lv",484,20
"c-lectin","ese","Lv",1.51736745886654,24
